episode,frames,episode_reward,episode_len,epsilon,loss,success
214,20197,0,100,0.8934047222222222,0.0004403046096194885,0
215,20297,0,100,0.8928769444444444,0.000410717623817618,0
216,20397,0,100,0.8923491666666666,0.00036357176872115816,0
217,20497,0,100,0.8918213888888888,0.0003889269680803409,0
218,20597,0,100,0.8912936111111112,0.00038825539813842626,0
219,20697,0,100,0.8907658333333334,0.0003904174020135542,0
220,20797,0,100,0.8902380555555556,0.0003520203891093843,0
221,20897,0,100,0.8897102777777778,0.00033015389504726045,0
222,20997,0,100,0.8891825,0.00030891297144989947,0
223,21004,0.9369999999999999,7,0.8891455555555555,0.000424482674653908,1
224,21035,0.721,31,0.8889819444444444,0.0005558480981797461,1
225,21135,0,100,0.8884541666666667,0.00047235753321729136,0
226,21235,0,100,0.8879263888888889,0.000455549181351671,0
227,21335,0,100,0.8873986111111112,0.0004874879446288105,0
228,21435,0,100,0.8868708333333334,0.00045915072980278637,0
229,21535,0,100,0.8863430555555556,0.0003884708518307889,0
230,21635,0,100,0.8858152777777778,0.0003815537491755094,0
231,21735,0,100,0.8852875,0.0003095967763510998,0
232,21835,0,100,0.8847597222222222,0.0003843681800935883,0
233,21837,0.982,2,0.8847491666666667,0.0003309634266770445,1
234,21937,0,100,0.8842213888888889,0.0003523373515054118,0
235,22037,0,100,0.8836936111111111,0.0004398483841214329,0
236,22137,0,100,0.8831658333333333,0.0004516196120675886,0
237,22237,0,100,0.8826380555555555,0.00045608036154590084,0
238,22337,0,100,0.8821102777777778,0.0004254538837267319,0
239,22437,0,100,0.8815825,0.00035075021769443994,0
240,22537,0,100,0.8810547222222223,0.000451974437746685,0
241,22637,0,100,0.8805269444444445,0.0005216695747003541,0
242,22737,0,100,0.8799991666666667,0.0003829951858642744,0
243,22837,0,100,0.8794713888888889,0.0003942081671993947,0
244,22925,0.20799999999999996,88,0.8790069444444444,0.0004283963035876778,1
245,23025,0,100,0.8784791666666667,0.00042364117565739433,0
246,23125,0,100,0.8779513888888889,0.00043790242547402157,0
247,23225,0,100,0.8774236111111111,0.0005067080775916111,0
248,23325,0,100,0.8768958333333333,0.0005297649488784373,0
249,23425,0,100,0.8763680555555555,0.0003751009812549455,0
250,23525,0,100,0.8758402777777778,0.0003964066819753498,0
251,23620,0.14500000000000002,95,0.8753388888888889,0.00043882830313553934,1
252,23720,0,100,0.8748111111111111,0.00046707494111615234,0
253,23820,0,100,0.8742833333333333,0.0003750112749548862,0
254,23920,0,100,0.8737555555555556,0.000433721000154037,0
255,24020,0,100,0.8732277777777777,0.00036051687871804463,0
256,24120,0,100,0.8727,0.0004871797584928572,0
257,24220,0,100,0.8721722222222222,0.00043724866744014433,0
258,24320,0,100,0.8716444444444444,0.0005616006347554503,0
259,24420,0,100,0.8711166666666667,0.0006438685710600112,0
260,24520,0,100,0.8705888888888889,0.0005280989823222626,0
261,24620,0,100,0.8700611111111112,0.000501136362508987,0
262,24720,0,100,0.8695333333333333,0.0004032318120880518,0
263,24820,0,100,0.8690055555555556,0.00036739986804604994,0
264,24920,0,100,0.8684777777777778,0.00044367171612975654,0
265,25020,0,100,0.86795,0.0004634089134196984,0
266,25120,0,100,0.8674222222222222,0.0005361954122054158,0
267,25220,0,100,0.8668944444444444,0.0004653781805973267,0
268,25320,0,100,0.8663666666666667,0.00037950366029690483,0
269,25420,0,100,0.8658388888888889,0.00045187472038378475,0
270,25520,0,100,0.8653111111111111,0.00041831075002846774,0
271,25620,0,100,0.8647833333333333,0.0004224597827123944,0
272,25720,0,100,0.8642555555555556,0.0004655853604344884,0
273,25820,0,100,0.8637277777777778,0.0004613702854112489,0
274,25920,0,100,0.8632,0.00042952874573529696,0
275,26020,0,100,0.8626722222222223,0.0004570124193560332,0
276,26120,0,100,0.8621444444444445,0.0005109752028511138,0
277,26220,0,100,0.8616166666666667,0.0005268922517279862,0
278,26320,0,100,0.8610888888888889,0.00047704783035442235,0
279,26420,0,100,0.8605611111111111,0.0006081633314897771,0
280,26520,0,100,0.8600333333333333,0.00048340020795876624,0
281,26620,0,100,0.8595055555555555,0.0004306230747897644,0
282,26720,0,100,0.8589777777777778,0.0005147400520218071,0
283,26820,0,100,0.85845,0.0004667005631927168,0
284,26920,0,100,0.8579222222222223,0.0004561861312686233,0
285,27020,0,100,0.8573944444444445,0.0004627820572204655,0
286,27120,0,100,0.8568666666666667,0.0005813087966816965,0
287,27220,0,100,0.8563388888888889,0.0006206614141410682,0
288,27320,0,100,0.8558111111111111,0.0005705148690321949,0
289,27420,0,100,0.8552833333333334,0.000457655889185844,0
290,27520,0,100,0.8547555555555556,0.0003886986243742285,0
291,27620,0,100,0.8542277777777778,0.0005935847597720568,0
292,27720,0,100,0.8537,0.0004732891333696898,0
293,27820,0,100,0.8531722222222222,0.0004219500387989683,0
294,27920,0,100,0.8526444444444444,0.0005245061124878703,0
295,28020,0,100,0.8521166666666666,0.0004612561438261764,0
296,28120,0,100,0.851588888888889,0.0006192459465819411,0
297,28220,0,100,0.8510611111111112,0.0006202116912754718,0
298,28239,0.829,19,0.8509608333333334,0.00027961624590189835,1
299,28339,0,100,0.8504330555555556,0.0005149245321808848,0
300,28439,0,100,0.8499052777777778,0.0004473575404699659,0
301,28539,0,100,0.8493775,0.0004915816913126037,0
302,28550,0.901,11,0.8493194444444444,0.00041439692325763065,1
303,28650,0,100,0.8487916666666666,0.0005338145390851423,0
304,28750,0,100,0.8482638888888889,0.0004945838327694218,0
305,28850,0,100,0.8477361111111111,0.0004588594632150489,0
306,28950,0,100,0.8472083333333333,0.000469187983617303,0
307,29050,0,100,0.8466805555555555,0.0005675626012816793,0
308,29150,0,100,0.8461527777777778,0.0006331515195051907,0
309,29250,0,100,0.8456250000000001,0.0006012141378596425,0
310,29350,0,100,0.8450972222222222,0.0006176555403362726,0
311,29450,0,100,0.8445694444444445,0.0007570851210039109,0
312,29550,0,100,0.8440416666666667,0.0005314845422253711,0
313,29650,0,100,0.8435138888888889,0.0006102195179119008,0
314,29750,0,100,0.8429861111111111,0.0004946826061495812,0
315,29850,0,100,0.8424583333333333,0.0005472463290061569,0
316,29950,0,100,0.8419305555555556,0.0006708267609792528,0
317,30050,0,100,0.8414027777777777,0.0005698907386977225,0
318,30150,0,100,0.840875,0.0005307975433242973,0
319,30226,0.31599999999999995,76,0.840473888888889,0.0007537424165715684,1
320,30326,0,100,0.8399461111111111,0.0006610341668420005,0
321,30426,0,100,0.8394183333333334,0.0005988799878105056,0
322,30526,0,100,0.8388905555555556,0.0005081389939005021,0
323,30626,0,100,0.8383627777777778,0.0005204570206115022,0
324,30726,0,100,0.837835,0.000640979184754542,0
325,30826,0,100,0.8373072222222222,0.0006133342035172973,0
326,30926,0,100,0.8367794444444445,0.0006258933211938711,0
327,31026,0,100,0.8362516666666666,0.0006949045789224329,0
328,31126,0,100,0.8357238888888889,0.0008695048224035418,0
329,31226,0,100,0.8351961111111111,0.0006501962768379599,0
330,31308,0.262,82,0.8347633333333333,0.0006468990565137086,1
331,31408,0,100,0.8342355555555556,0.0005559106791770318,0
332,31508,0,100,0.8337077777777777,0.0006073006611404708,0
333,31608,0,100,0.83318,0.0006647598655399634,0
334,31708,0,100,0.8326522222222222,0.0005385089202900417,0
335,31808,0,100,0.8321244444444444,0.0006767239004693693,0
336,31908,0,100,0.8315966666666667,0.0006286957339034416,0
337,32008,0,100,0.8310688888888889,0.0006500072795461165,0
338,32108,0,100,0.8305411111111112,0.0007768854688765714,0
339,32208,0,100,0.8300133333333334,0.0007140168051773799,0
340,32308,0,100,0.8294855555555556,0.0007315058133826824,0
341,32408,0,100,0.8289577777777778,0.0008322131598833949,0
342,32508,0,100,0.82843,0.0009099714880721877,0
343,32608,0,100,0.8279022222222222,0.000765922243881505,0
344,32708,0,100,0.8273744444444444,0.0007076275160943624,0
345,32808,0,100,0.8268466666666667,0.0007919095259421737,0
346,32908,0,100,0.8263188888888889,0.0005613530298433034,0
347,33008,0,100,0.8257911111111111,0.0006876868849940366,0
348,33108,0,100,0.8252633333333333,0.0007432215707376599,0
349,33208,0,100,0.8247355555555556,0.0006875365682935808,0
350,33308,0,100,0.8242077777777778,0.0007570409039908554,0
351,33408,0,100,0.82368,0.0005810750892851501,0
352,33508,0,100,0.8231522222222223,0.0006696850417938549,0
353,33608,0,100,0.8226244444444445,0.00065019575667975,0
354,33708,0,100,0.8220966666666667,0.0006905998794536572,0
355,33808,0,100,0.8215688888888889,0.0007368686408153735,0
356,33908,0,100,0.8210411111111111,0.000860575138067361,0
357,33973,0.4149999999999999,65,0.8206980555555555,0.0006128541625982437,1
358,34073,0,100,0.8201702777777777,0.0008245200260716956,0
359,34173,0,100,0.8196425,0.0007892309588351054,0
360,34273,0,100,0.8191147222222223,0.0006826070047100075,0
361,34373,0,100,0.8185869444444445,0.0007747463328996673,0
362,34473,0,100,0.8180591666666667,0.0007604554649878991,0
363,34573,0,100,0.8175313888888889,0.0006251287315535592,0
364,34673,0,100,0.8170036111111111,0.0008322671718633501,0
