episode,frames,episode_reward,episode_len,epsilon,loss,success
187,17553,0,100,0.9073591666666667,9.039166872753412e-05,0
188,17653,0,100,0.9068313888888889,8.288987861305941e-05,0
189,17753,0,100,0.9063036111111111,6.660631266640849e-05,0
190,17853,0,100,0.9057758333333333,7.10471005004365e-05,0
191,17953,0,100,0.9052480555555555,6.143702657936955e-05,0
192,18053,0,100,0.9047202777777777,0.00011202359854905808,0
193,18153,0,100,0.9041925,0.00013376199211052154,0
194,18253,0,100,0.9036647222222223,0.00011876961541929632,0
195,18353,0,100,0.9031369444444445,0.00010653768449628843,0
196,18453,0,100,0.9026091666666667,9.919923712004675e-05,0
197,18553,0,100,0.9020813888888889,8.880457644409035e-05,0
198,18631,0.29799999999999993,78,0.9016697222222222,8.043203004676914e-05,1
199,18731,0,100,0.9011419444444444,7.294933567209228e-05,0
200,18831,0,100,0.9006141666666667,7.706167463766177e-05,0
201,18931,0,100,0.9000863888888889,7.046567654469982e-05,0
202,19031,0,100,0.8995586111111111,0.0001358816165884491,0
203,19131,0,100,0.8990308333333333,0.0001492035627234145,0
204,19231,0,100,0.8985030555555555,0.0001284697234223131,0
205,19331,0,100,0.8979752777777777,9.726346075694892e-05,0
206,19431,0,100,0.8974475,0.00010037630045189871,0
207,19531,0,100,0.8969197222222223,8.510052810379421e-05,0
208,19631,0,100,0.8963919444444445,9.344452431832906e-05,0
209,19731,0,100,0.8958641666666667,0.00010319028464436997,0
210,19831,0,100,0.8953363888888889,8.282885528387851e-05,0
211,19931,0,100,0.8948086111111111,7.501006408347166e-05,0
212,20031,0,100,0.8942808333333333,0.00012313731262111104,0
213,20131,0,100,0.8937530555555555,0.00014925243300240254,0
214,20231,0,100,0.8932252777777778,0.00011792001749199698,0
215,20331,0,100,0.8926975,0.00010972717216645834,0
216,20431,0,100,0.8921697222222222,0.0001208473468432203,0
217,20442,0.901,11,0.8921116666666666,9.943656616748989e-05,1
218,20542,0,100,0.891583888888889,0.0001078899581807491,0
219,20642,0,100,0.8910561111111112,0.00010147574170332518,0
220,20742,0,100,0.8905283333333334,9.438780949494685e-05,0
221,20842,0,100,0.8900005555555556,9.699331683805213e-05,0
222,20942,0,100,0.8894727777777778,9.104201519221532e-05,0
223,21042,0,100,0.888945,0.00011703490445142961,0
224,21075,0.703,33,0.8887708333333333,0.00015366766445257588,1
225,21175,0,100,0.8882430555555556,0.00013816255041092517,0
226,21275,0,100,0.8877152777777778,0.00012776450648743776,0
227,21375,0,100,0.8871875,0.00010357989947806345,0
228,21475,0,100,0.8866597222222222,9.615983086405322e-05,0
229,21575,0,100,0.8861319444444444,9.508749119049753e-05,0
230,21580,0.955,5,0.8861055555555556,0.00010062467335956172,1
231,21680,0,100,0.8855777777777778,0.00011322227968776134,0
232,21780,0,100,0.88505,0.0001114626441267319,0
233,21808,0.748,28,0.8849022222222223,0.00010477929501056289,1
234,21908,0,100,0.8843744444444445,9.588442131644115e-05,0
235,22008,0,100,0.8838466666666667,8.584071954828687e-05,0
236,22108,0,100,0.8833188888888889,0.00018979455959197366,0
237,22208,0,100,0.8827911111111111,0.00013071445780951763,0
238,22308,0,100,0.8822633333333333,0.00011351537992595695,0
239,22408,0,100,0.8817355555555556,0.00011111147870906279,0
240,22508,0,100,0.8812077777777778,0.0001024634184068418,0
241,22608,0,100,0.88068,0.00010136656610484351,0
242,22708,0,100,0.8801522222222222,0.000107913593401463,0
243,22808,0,100,0.8796244444444444,0.00010778744112030836,0
244,22813,0.955,5,0.8795980555555556,0.00013643386118928903,1
245,22913,0,100,0.8790702777777778,0.00011879251140271663,0
246,23013,0,100,0.8785425,0.00014378001878867508,0
247,23113,0,100,0.8780147222222222,0.00017745871657098177,0
248,23213,0,100,0.8774869444444444,0.00015104456280823797,0
249,23313,0,100,0.8769591666666666,0.0001546852542742272,0
250,23413,0,100,0.8764313888888888,0.00012356745577562833,0
251,23513,0,100,0.8759036111111111,0.0001183538646546367,0
252,23613,0,100,0.8753758333333334,0.0001269902663989342,0
253,23713,0,100,0.8748480555555556,0.00010587294772449241,0
254,23813,0,100,0.8743202777777778,0.00010235171912427176,0
255,23913,0,100,0.8737925,0.0001011706061399309,0
256,24013,0,100,0.8732647222222223,0.00012920967375976033,0
257,24113,0,100,0.8727369444444444,0.0001444525366241578,0
258,24213,0,100,0.8722091666666667,0.00015292901276552583,0
259,24313,0,100,0.8716813888888889,0.00013882503104468925,0
260,24413,0,100,0.8711536111111111,0.00012736101230984787,0
261,24513,0,100,0.8706258333333333,0.00014299961785582127,0
262,24591,0.29799999999999993,78,0.8702141666666667,0.00011965113688534191,1
263,24621,0.73,30,0.8700558333333334,0.0001224799422440507,1
264,24721,0,100,0.8695280555555556,0.00012558820890262723,0
265,24821,0,100,0.8690002777777778,0.00010633625595801277,0
266,24921,0,100,0.8684725,0.0001051697614002478,0
267,25021,0,100,0.8679447222222223,0.00012781869698301308,0
268,25121,0,100,0.8674169444444444,0.00015985471836756914,0
269,25221,0,100,0.8668891666666667,0.00013247091299490422,0
270,25321,0,100,0.8663613888888889,0.0001460719574970426,0
271,25421,0,100,0.8658336111111111,0.00012730767779430607,0
272,25521,0,100,0.8653058333333333,0.00013883182778954507,0
273,25621,0,100,0.8647780555555555,0.00012225712185681914,0
274,25721,0,100,0.8642502777777779,0.00010697198036723421,0
275,25766,0.595,45,0.8640127777777777,0.00012457293228686063,1
276,25866,0,100,0.8634850000000001,0.00011129439142678166,0
277,25966,0,100,0.8629572222222223,0.00013268773014715407,0
278,26066,0,100,0.8624294444444445,0.00012613108605364688,0
279,26166,0,100,0.8619016666666667,0.0001398280142529984,0
280,26266,0,100,0.8613738888888889,0.0001288713426583854,0
281,26366,0,100,0.8608461111111111,0.000122052344140684,0
282,26466,0,100,0.8603183333333333,0.00012111978204302431,0
283,26566,0,100,0.8597905555555556,0.00011997920297289966,0
284,26666,0,100,0.8592627777777778,9.838841722739744e-05,0
285,26766,0,100,0.858735,0.00011535180290593416,0
286,26866,0,100,0.8582072222222222,0.00011658299188638922,0
287,26966,0,100,0.8576794444444444,0.00010559087777437526,0
288,27066,0,100,0.8571516666666666,0.00014133616658000393,0
289,27166,0,100,0.8566238888888889,0.00013662298621056835,0
290,27190,0.784,24,0.8564972222222222,0.00015218345697576297,1
291,27290,0,100,0.8559694444444444,0.0001515293342163204,0
292,27390,0,100,0.8554416666666667,0.0001294900388165843,0
293,27490,0,100,0.8549138888888889,0.00014228257605282125,0
294,27590,0,100,0.8543861111111111,0.00011181491548995836,0
295,27690,0,100,0.8538583333333334,0.00014304156064099516,0
296,27790,0,100,0.8533305555555556,0.00014825878515694056,0
297,27890,0,100,0.8528027777777778,0.00011149273579576402,0
298,27990,0,100,0.852275,0.0001169051748001948,0
299,28074,0.244,84,0.8518316666666667,0.00017835501524218888,1
300,28174,0,100,0.8513038888888889,0.00014007668514750548,0
301,28274,0,100,0.8507761111111112,0.00013602615676063578,0
302,28374,0,100,0.8502483333333334,0.0001448072659331956,0
303,28474,0,100,0.8497205555555556,0.0001234556768577022,0
304,28574,0,100,0.8491927777777778,0.00013982928396217176,0
305,28674,0,100,0.848665,0.00012635361888897024,0
306,28774,0,100,0.8481372222222222,0.0001323082670205622,0
307,28874,0,100,0.8476094444444444,0.00012705511808235314,0
308,28974,0,100,0.8470816666666667,0.00011779384080000455,0
309,29074,0,100,0.8465538888888888,0.00015901888034932198,0
310,29174,0,100,0.8460261111111111,0.00017586609468708047,0
311,29274,0,100,0.8454983333333334,0.00017044943127984878,0
312,29374,0,100,0.8449705555555556,0.00013374096530242242,0
313,29459,0.235,85,0.8445219444444445,0.00013859470056880075,1
314,29559,0,100,0.8439941666666666,0.00011863716918014688,0
315,29659,0,100,0.8434663888888889,0.00015649682538423804,0
316,29759,0,100,0.8429386111111111,0.00012491919282183516,0
317,29859,0,100,0.8424108333333333,0.00011994952856184682,0
318,29959,0,100,0.8418830555555555,0.00011361632419720991,0
319,30059,0,100,0.8413552777777777,0.00016367189706215869,0
320,30159,0,100,0.8408275000000001,0.00014310996934000287,0
321,30259,0,100,0.8402997222222222,0.00015596320816257502,0
322,30359,0,100,0.8397719444444445,0.0001425392820237903,0
323,30459,0,100,0.8392441666666667,0.00012332798789429944,0
324,30559,0,100,0.8387163888888889,0.00013692029559024378,0
325,30659,0,100,0.8381886111111111,0.00012862719468103022,0
326,30759,0,100,0.8376608333333333,0.0001202457158069592,0
327,30859,0,100,0.8371330555555556,0.0001199259775239625,0
328,30959,0,100,0.8366052777777777,0.00013833683962729992,0
329,31059,0,100,0.8360775,0.0001442938890068035,0
330,31159,0,100,0.8355497222222222,0.0001549931777663005,0
331,31259,0,100,0.8350219444444444,0.00016794749280961695,0
332,31359,0,100,0.8344941666666666,0.0001643278399569681,0
333,31459,0,100,0.8339663888888889,0.00014410205991225667,0
334,31559,0,100,0.8334386111111112,0.00017551678873132915,0
335,31659,0,100,0.8329108333333334,0.00013722523690375965,0
336,31759,0,100,0.8323830555555556,0.00017412145136404432,0
337,31859,0,100,0.8318552777777778,0.00013670669144630665,0
338,31959,0,100,0.8313275,0.00013513787611373117,0
339,32059,0,100,0.8307997222222222,0.00014783710776100634,0
340,32159,0,100,0.8302719444444444,0.00013458070234264596,0
341,32259,0,100,0.8297441666666667,0.00015682266788644484,0
342,32359,0,100,0.8292163888888889,0.00017787588330975268,0
343,32459,0,100,0.8286886111111111,0.00017231534968232154,0
344,32559,0,100,0.8281608333333333,0.0001587693573856086,0
345,32659,0,100,0.8276330555555556,0.00014110106860243832,0
346,32759,0,100,0.8271052777777778,0.00014901666094374377,0
347,32859,0,100,0.8265775,0.00013611015952847083,0
348,32959,0,100,0.8260497222222223,0.00013187094004024402,0
349,33059,0,100,0.8255219444444445,0.00015746667380881263,0
350,33159,0,100,0.8249941666666667,0.0001773409930683556,0
351,33259,0,100,0.8244663888888889,0.00018961523257530645,0
352,33359,0,100,0.8239386111111111,0.00016679307280355714,0
353,33459,0,100,0.8234108333333333,0.00016652874872306712,0
354,33559,0,100,0.8228830555555555,0.00017236158577361494,0
355,33659,0,100,0.8223552777777778,0.00014371387727805994,0
356,33759,0,100,0.8218275,0.00017021125053361173,0
357,33859,0,100,0.8212997222222223,0.0001359294717440207,0
358,33959,0,100,0.8207719444444445,0.00015559524433228944,0
359,34059,0,100,0.8202441666666667,0.0001556029315906926,0
360,34159,0,100,0.8197163888888889,0.0001758367451839149,0
361,34234,0.32499999999999996,75,0.8193205555555556,0.00018746342839828382,1
362,34334,0,100,0.8187927777777778,0.00017333432364466717,0
363,34434,0,100,0.818265,0.00017169345572256133,0
364,34534,0,100,0.8177372222222222,0.0001762418754879036,0
365,34634,0,100,0.8172094444444444,0.0001656352985810372,0
366,34734,0,100,0.8166816666666666,0.00016917296634346712,0
367,34834,0,100,0.8161538888888888,0.00015138988370381413,0
368,34934,0,100,0.8156261111111112,0.0001684432552610815,0
369,35034,0,100,0.8150983333333334,0.00016764220701588782,0
370,35134,0,100,0.8145705555555556,0.0001911095318973821,0
371,35174,0.6399999999999999,40,0.8143594444444444,0.0001599698979589448,1
372,35274,0,100,0.8138316666666667,0.0001810080831637606,0
373,35374,0,100,0.8133038888888889,0.000197262471774593,0
374,35474,0,100,0.8127761111111111,0.00015406934326165356,0
375,35574,0,100,0.8122483333333333,0.00017808471788157475,0
376,35674,0,100,0.8117205555555556,0.00015142513893806608,0
377,35774,0,100,0.8111927777777778,0.00016618310946796554,0
378,35830,0.4959999999999999,56,0.8108972222222222,0.00016925523920820394,1
379,35930,0,100,0.8103694444444445,0.00014917676084223784,0
380,36030,0,100,0.8098416666666667,0.00016824688558699562,0
381,36130,0,100,0.8093138888888889,0.0001828372269483225,0
382,36230,0,100,0.8087861111111111,0.00018586926516945824,0
383,36330,0,100,0.8082583333333333,0.00018377607713773614,0
384,36430,0,100,0.8077305555555556,0.00019782841480264323,0
385,36530,0,100,0.8072027777777777,0.00015361044794190093,0
386,36630,0,100,0.806675,0.00016405941167249694,0
387,36730,0,100,0.8061472222222222,0.00017313951408141293,0
388,36830,0,100,0.8056194444444444,0.00016390949849665049,0
389,36851,0.8109999999999999,21,0.8055086111111112,0.00012613516446435824,1
390,36951,0,100,0.8049808333333334,0.0001526770758027851,0
391,37051,0,100,0.8044530555555556,0.00017405707658326718,0
392,37105,0.514,54,0.8041680555555556,0.00018898428121853308,1
393,37205,0,100,0.8036402777777778,0.00017243221063836244,0
394,37305,0,100,0.8031125,0.00019803925290034385,0
395,37405,0,100,0.8025847222222222,0.0001672304867861385,0
396,37505,0,100,0.8020569444444444,0.00022475064659374766,0
397,37605,0,100,0.8015291666666666,0.0001739863985312695,0
398,37705,0,100,0.8010013888888889,0.00018508775347072514,0
399,37805,0,100,0.8004736111111111,0.00016573968265220173,0
400,37905,0,100,0.7999458333333334,0.0002100472685197019,0
401,38005,0,100,0.7994180555555556,0.00019758811322390102,0
402,38105,0,100,0.7988902777777778,0.00020697353746072623,0
403,38205,0,100,0.7983625,0.00018220314069367305,0
404,38305,0,100,0.7978347222222222,0.00015145034922170453,0
405,38405,0,100,0.7973069444444445,0.00015506711813941364,0
406,38505,0,100,0.7967791666666667,0.00020916392917570193,0
407,38605,0,100,0.7962513888888889,0.0002035982241795864,0
408,38705,0,100,0.7957236111111111,0.00019794702227954986,0
409,38805,0,100,0.7951958333333333,0.0002002825892486726,0
410,38894,0.19899999999999995,89,0.7947261111111111,0.00020674756046134738,1
411,38994,0,100,0.7941983333333333,0.00018139140907805996,0
412,39092,0.118,98,0.7936811111111111,0.00017919745105431578,1
413,39192,0,100,0.7931533333333334,0.00019053348740271758,0
414,39292,0,100,0.7926255555555556,0.00019277048706499046,0
415,39392,0,100,0.7920977777777778,0.00023484755420213332,0
416,39492,0,100,0.79157,0.00018753967460725108,0
417,39592,0,100,0.7910422222222222,0.0002069023660806124,0
418,39692,0,100,0.7905144444444445,0.0001819312322186306,0
419,39792,0,100,0.7899866666666666,0.00019201224276912398,0
420,39892,0,100,0.7894588888888889,0.00018638668891071575,0
421,39992,0,100,0.7889311111111111,0.00021697112841138734,0
422,40092,0,100,0.7884033333333333,0.0002161448546758038,0
423,40192,0,100,0.7878755555555556,0.00023926874509925256,0
424,40292,0,100,0.7873477777777778,0.00016684856829670024,0
425,40392,0,100,0.7868200000000001,0.00020250347164619598,0
426,40492,0,100,0.7862922222222223,0.00017987879347856507,0
427,40592,0,100,0.7857644444444445,0.00019179369188350394,0
428,40692,0,100,0.7852366666666667,0.00023321858840063213,0
429,40792,0,100,0.7847088888888889,0.00019161599437211407,0
430,40892,0,100,0.7841811111111111,0.00016699605621397495,0
431,40992,0,100,0.7836533333333333,0.00020425276314199438,0
432,41092,0,100,0.7831255555555555,0.00025161813318845815,0
433,41192,0,100,0.7825977777777778,0.00021710693188651932,0
434,41292,0,100,0.78207,0.0002157392312619777,0
435,41392,0,100,0.7815422222222222,0.00022254649979004172,0
436,41492,0,100,0.7810144444444445,0.0002043499789760972,0
437,41592,0,100,0.7804866666666667,0.00022692659349559107,0
438,41692,0,100,0.7799588888888889,0.0002566840121653513,0
439,41792,0,100,0.7794311111111111,0.00019221342830860521,0
440,41892,0,100,0.7789033333333334,0.00021444944351969752,0
441,41992,0,100,0.7783755555555556,0.0002363206632071524,0
442,42092,0,100,0.7778477777777778,0.00026202036167887854,0
443,42192,0,100,0.77732,0.0002243742205791932,0
444,42292,0,100,0.7767922222222222,0.0002499996004917193,0
445,42392,0,100,0.7762644444444444,0.00022635678065853428,0
446,42492,0,100,0.7757366666666666,0.0002209742457489483,0
447,42592,0,100,0.7752088888888888,0.00024443284204608064,0
448,42692,0,100,0.7746811111111112,0.00021664781979779946,0
449,42792,0,100,0.7741533333333334,0.00018636161488757352,0
450,42892,0,100,0.7736255555555556,0.00023312333743888303,0
451,42992,0,100,0.7730977777777778,0.00020285559574404033,0
452,43092,0,100,0.77257,0.0002575607281687553,0
453,43192,0,100,0.7720422222222223,0.0002561260332004167,0
454,43292,0,100,0.7715144444444444,0.0002388381861965172,0
455,43392,0,100,0.7709866666666667,0.0002503021886514034,0
456,43492,0,100,0.7704588888888889,0.0002188117290279479,0
