episode,episode_reward,episode_len,epsilon,loss
133,-1.0,5,0.9957566666666686,0.32882670561472577
134,-2.0,7,0.995725000000002,0.22765877284109592
135,1.0,4,0.9956933333333353,0.08800057880580425
136,-1.0,4,0.9956616666666687,0.31112273037433624
137,-0.5,3,0.995630000000002,0.1416570171713829
138,0.5,3,0.9955983333333354,0.3947540819644928
139,-5.0,8,0.9955666666666687,0.2110903151333332
140,-2.0,6,0.9955350000000021,0.18793957183758417
141,-3.0,7,0.9955033333333354,0.22235039807856083
142,-0.5,3,0.9954716666666688,0.15870841965079308
143,1.0,4,0.9954400000000021,0.20759641379117966
144,-1.0,4,0.9954083333333354,0.14990605786442757
145,-4.0,6,0.9953766666666688,0.21639818449815115
146,0.0,6,0.9953450000000021,0.16262124478816986
147,-1.0,4,0.9953133333333355,1.3346380144357681
148,-2.0,6,0.9952816666666688,0.1954988936583201
149,-2.0,5,0.9952500000000022,0.7251546134551367
150,-0.5,3,0.9952183333333355,1.0279199481010437
151,0.5,3,0.9951866666666689,0.6053045988082886
152,1.0,6,0.9951550000000022,0.6347444454828898
153,-1.0,5,0.9951233333333356,0.524817481637001
154,0.5,3,0.9950916666666689,0.909534752368927
155,-3.0,6,0.9950600000000023,0.5808715522289276
156,0.5,3,0.9950283333333356,0.2901614308357239
157,-3.0,7,0.994996666666669,0.5121594741940498
158,-0.5,3,0.9949650000000023,0.13078003749251366
159,-0.5,3,0.9949333333333357,0.12886753678321838
160,0.5,3,0.994901666666669,0.20363688468933105
161,-0.5,3,0.9948700000000024,0.24068239331245422
162,0.5,3,0.9948383333333357,0.17423658072948456
163,-0.5,3,0.9948066666666691,0.22692427411675453
164,-1.0,6,0.9947750000000024,0.14594693730274835
165,-1.0,4,0.9947433333333358,0.572505921125412
166,-1.0,5,0.9947116666666691,0.2159536431233088
167,1.0,4,0.9946800000000025,0.3415960222482681
168,-3.0,8,0.9946483333333358,0.19160465709865093
169,1.0,6,0.9946166666666691,0.23461032410462698
170,-0.5,3,0.9945850000000025,0.5616350919008255
171,-7.0,8,0.9945533333333358,0.4184923991560936
172,-1.0,4,0.9945216666666692,0.39348234236240387
173,-1.0,6,0.9944900000000025,0.30912619829177856
174,0.5,3,0.9944583333333359,0.31447845697402954
175,-1.0,4,0.9944266666666692,0.2303314134478569
176,1.0,6,0.9943950000000026,0.38065246244271594
177,-0.5,3,0.9943633333333359,0.22608690708875656
178,0.5,3,0.9943316666666693,2.4913158416748047
179,-4.0,6,0.9943000000000026,0.2669511636098226
180,-0.5,3,0.994268333333336,1.2621139585971832
181,-2.0,5,0.9942366666666693,0.32304931183656055
182,-1.0,5,0.9942050000000027,0.8867472459872564
183,6.0,8,0.994173333333336,0.4094470329582691
184,-0.5,3,0.9941416666666694,0.22039979696273804
185,-0.5,3,0.9941100000000027,0.27485108375549316
186,1.0,4,0.9940783333333361,0.6547363996505737
187,0.5,3,0.9940466666666694,0.3113996386528015
188,0.5,3,0.9940150000000028,0.2450500726699829
189,1.0,4,0.9939833333333361,0.335892491042614
190,-0.5,3,0.9939516666666695,0.4148510694503784
191,-1.0,6,0.9939200000000028,0.323237806558609
192,-4.0,7,0.9938883333333361,0.7962301671504974
193,7.0,8,0.9938566666666695,0.3951880559325218
194,-4.0,6,0.9938250000000028,0.45848644773165387
195,-1.0,6,0.9937933333333362,0.44730762640635174
196,4.0,7,0.9937616666666695,0.39771521588166553
197,0.5,3,0.9937300000000029,0.5368293523788452
198,0.5,3,0.9936983333333362,0.5227376818656921
199,-0.5,3,0.9936666666666696,0.46333548426628113
200,1.0,6,0.9936350000000029,0.5014051298300425
201,1.0,4,0.9936033333333363,0.16114023327827454
202,1.0,6,0.9935716666666696,0.7788906296094259
203,-1.0,5,0.993540000000003,0.6552586257457733
204,-1.0,4,0.9935083333333363,0.917797863483429
205,-0.5,3,0.9934766666666697,0.4093444049358368
206,1.0,4,0.993445000000003,0.6611238121986389
207,-1.0,5,0.9934133333333364,0.18344628810882568
208,1.0,6,0.9933816666666697,0.39835016926129657
209,-3.0,6,0.9933500000000031,0.39029035965601605
210,-2.0,5,0.9933183333333364,0.35387107729911804
211,0.5,3,0.9932866666666698,0.3164677023887634
212,0.0,6,0.9932550000000031,0.34231595198313397
213,1.0,6,0.9932233333333365,0.30306710799535114
214,4.0,7,0.9931916666666698,0.8895389040311178
215,-3.0,7,0.9931600000000032,0.8950041830539703
216,-0.5,3,0.9931283333333365,0.757066011428833
217,4.0,7,0.9930966666666698,0.6179645905892054
218,0.0,6,0.9930650000000032,0.46336426337560016
219,7.0,8,0.9930333333333365,0.6385715082287788
220,-2.0,5,0.9930016666666699,0.8341691295305887
221,-1.0,4,0.9929700000000032,0.622696578502655
222,1.0,4,0.9929383333333366,0.4504123404622078
223,-2.0,6,0.9929066666666699,0.9642818570137024
224,0.5,3,0.9928750000000033,0.785831093788147
225,-2.0,6,0.9928433333333366,0.6431145270665487
226,-1.0,6,0.99281166666667,0.490244726339976
227,-5.0,9,0.9927800000000033,0.4735286355018616
228,0.5,3,0.9927483333333367,0.3998750150203705
229,-0.5,3,0.99271666666667,0.6589626595377922
230,0.0,6,0.9926850000000034,0.593127022186915
231,-1.0,6,0.9926533333333367,0.4162340660889943
232,-0.5,3,0.9926216666666701,0.9427427351474762
233,-4.0,6,0.9925900000000034,0.8153431018193563
234,1.0,4,0.9925583333333368,0.3400479555130005
235,-2.0,6,0.9925266666666701,0.7282512982686361
236,-1.0,5,0.9924950000000035,0.734148641427358
237,-0.5,3,0.9924633333333368,0.7744650691747665
238,0.5,3,0.9924316666666702,0.5520259737968445
239,1.0,6,0.9924000000000035,0.7816356817881266
240,-4.0,7,0.9923683333333368,0.5960305333137512
241,-1.0,4,0.9923366666666702,0.5875514447689056
242,-1.0,6,0.9923050000000035,0.4557584226131439
243,-1.0,4,0.9922733333333369,0.6154702454805374
244,-2.0,7,0.9922416666666702,0.5244199832280477
245,1.0,6,0.9922100000000036,0.6608749628067017
246,3.0,7,0.9921783333333369,1.556324024995168
247,0.5,3,0.9921466666666703,1.5035730600357056
248,-0.5,3,0.9921150000000036,0.7805825769901276
249,0.0,8,0.992083333333337,0.967383086681366
250,0.5,3,0.9920516666666703,0.2516801655292511
251,-1.0,6,0.9920200000000037,1.395502010981242
252,-1.0,4,0.991988333333337,0.7033835649490356
253,-0.5,3,0.9919566666666704,1.5497986674308777
254,0.5,3,0.9919250000000037,0.5500849485397339
255,-1.0,4,0.9918933333333371,0.6642985641956329
256,-1.0,4,0.9918616666666704,1.1960777640342712
257,-0.5,3,0.9918300000000038,0.5744886696338654
258,-7.0,8,0.9917983333333371,0.6220584064722061
259,-1.0,4,0.9917666666666705,0.754694938659668
260,-0.5,3,0.9917350000000038,0.8834446743130684
261,-3.0,6,0.9917033333333372,1.0971839427947998
262,0.5,3,0.9916716666666705,0.4738740622997284
263,-5.0,8,0.9916400000000039,0.5721785947680473
264,1.0,6,0.9916083333333372,0.9001887241999308
265,-0.5,3,0.9915766666666705,0.40122291445732117
266,1.0,4,0.9915450000000039,1.289647400379181
267,-1.0,4,0.9915133333333372,1.0477341711521149
268,-1.0,5,0.9914816666666706,0.476883868376414
269,-0.5,3,0.9914500000000039,2.555787146091461
270,1.0,4,0.9914183333333373,0.5475363284349442
271,-1.0,6,0.9913866666666706,0.6311112741629282
272,3.0,6,0.991355000000004,0.8268348127603531
273,0.5,3,0.9913233333333373,0.9715383648872375
274,-2.0,6,0.9912916666666707,0.43895041942596436
275,-4.0,7,0.991260000000004,0.656744509935379
276,-3.0,6,0.9912283333333374,0.7863973478476206
277,0.5,3,0.9911966666666707,0.7007821798324585
278,-0.5,3,0.9911650000000041,1.1857327222824097
279,0.5,3,0.9911333333333374,0.9933009147644043
280,0.5,3,0.9911016666666708,0.7115033864974976
281,-0.5,3,0.9910700000000041,0.6103405654430389
282,-1.0,6,0.9910383333333375,0.8972454071044922
283,0.5,3,0.9910066666666708,1.6950671672821045
284,-3.0,8,0.9909750000000042,1.7466722428798676
285,-1.0,4,0.9909433333333375,1.3663445115089417
286,-1.0,4,0.9909116666666709,1.3348240852355957
287,-6.0,7,0.9908800000000042,1.3494218389193218
288,-1.0,4,0.9908483333333375,0.9195681810379028
289,4.0,6,0.9908166666666709,1.2603061199188232
290,0.5,3,0.9907850000000042,1.660658359527588
291,1.0,4,0.9907533333333376,0.9893680214881897
292,-2.0,5,0.9907216666666709,0.6447009245554606
293,4.0,6,0.9906900000000043,1.0880813002586365
294,-2.0,5,0.9906583333333376,0.9812878568967184
295,-1.0,6,0.990626666666671,1.3855011264483135
296,-0.5,3,0.9905950000000043,1.0040624737739563
297,0.5,3,0.9905633333333377,1.2778754234313965
298,0.5,3,0.990531666666671,1.2053568363189697
299,4.0,7,0.9905000000000044,0.9610903859138489
300,0.0,6,0.9904683333333377,1.0028491020202637
301,4.0,6,0.9904366666666711,0.9032280842463175
302,-3.0,7,0.9904050000000044,0.7002067863941193
303,0.5,3,0.9903733333333378,1.9453791379928589
304,3.0,7,0.9903416666666711,1.1231891016165416
305,0.5,3,0.9903100000000045,1.2140944004058838
306,0.5,3,0.9902783333333378,1.7133238315582275
307,1.0,4,0.9902466666666712,0.8750893771648407
308,-2.0,5,0.9902150000000045,0.8965572714805603
309,-0.5,3,0.9901833333333379,0.957610011100769
310,1.0,6,0.9901516666666712,2.2680441538492837
