episode,episode_reward,episode_len,epsilon,loss
294,-0.5,3,0.9976645833333344,0.12146896620591481
295,0.5,3,0.9976566666666677,0.11778287341197331
296,1.0,4,0.9976487500000011,0.10237428545951843
297,-2.0,6,0.9976408333333344,0.10278807456294696
298,0.5,3,0.9976329166666678,0.09464492400487264
299,-1.0,5,0.9976250000000011,0.10950378924608231
300,-0.5,3,0.9976170833333344,0.09122903396685918
301,-0.5,3,0.9976091666666678,0.11925596992174785
302,-7.0,9,0.9976012500000011,0.09230376283327739
303,-1.0,4,0.9975933333333344,0.08192528411746025
304,-1.0,4,0.9975854166666678,0.09794956631958485
305,2.0,5,0.9975775000000011,0.09831433594226838
306,0.5,3,0.9975695833333345,0.109590748945872
307,5.0,7,0.9975616666666678,0.08625841832586698
308,-4.0,7,0.9975537500000011,0.09825320967606135
309,-0.5,3,0.9975458333333345,0.09118099262317021
310,-2.0,5,0.9975379166666678,0.0905359223484993
311,-3.0,6,0.9975300000000011,0.20722758397459984
312,-1.0,4,0.9975220833333345,0.3956706803292036
313,-1.0,4,0.9975141666666678,0.09100942686200142
314,0.5,3,0.9975062500000011,0.26319631189107895
315,-2.0,5,0.9974983333333345,0.3491896539926529
316,-2.0,7,0.9974904166666678,0.2609772245798792
317,-3.0,6,0.9974825000000012,0.18272337689995766
318,-1.0,4,0.9974745833333345,0.22801844030618668
319,-2.0,6,0.9974666666666678,0.220767663170894
320,1.0,4,0.9974587500000012,0.22211064584553242
321,-2.0,5,0.9974508333333345,0.22542663663625717
322,-1.0,4,0.9974429166666678,0.14894509501755238
323,2.0,5,0.9974350000000012,0.1574405014514923
324,1.0,4,0.9974270833333345,0.11100475676357746
325,-0.5,3,0.9974191666666679,0.1327600677808126
326,0.5,3,0.9974112500000012,0.13218285391728082
327,2.0,5,0.9974033333333345,0.13838027715682982
328,0.5,3,0.9973954166666679,0.11625872552394867
329,1.0,4,0.9973875000000012,0.1078477893024683
330,2.0,5,0.9973795833333345,0.12525001913309097
331,-1.0,4,0.9973716666666679,0.10084180533885956
332,5.0,7,0.9973637500000012,0.0959697456232139
333,4.0,8,0.9973558333333346,0.11737758293747902
334,4.0,7,0.9973479166666679,0.09284097169126783
335,-0.5,3,0.9973400000000012,0.10733490437269211
336,1.0,4,0.9973320833333346,0.09927727654576302
337,-5.0,9,0.9973241666666679,0.08424706508715947
338,-0.5,3,0.9973162500000012,0.08774821211894353
339,1.0,4,0.9973083333333346,0.07993519958108664
340,1.0,7,0.9973004166666679,0.08243644450392042
341,-0.5,3,0.9972925000000012,0.08329823116461436
342,1.0,4,0.9972845833333346,0.07937832083553076
343,-4.0,7,0.9972766666666679,0.11983441774334226
344,0.0,8,0.9972687500000013,0.1168049736879766
345,2.0,5,0.9972608333333346,0.10917586982250213
346,1.0,6,0.9972529166666679,0.10452930505077045
347,-1.0,4,0.9972450000000013,0.07570670358836651
348,4.0,7,0.9972370833333346,0.07969927734562329
349,0.5,3,0.9972291666666679,0.0936577891310056
350,-2.0,5,0.9972212500000013,0.10386835038661957
