episode,episode_reward,episode_len,epsilon,loss
133,-1.0,5,0.9957566666666686,0.8183203488588333
134,-2.0,7,0.995725000000002,0.13672091998159885
135,1.0,4,0.9956933333333353,0.3700164295732975
136,-1.0,4,0.9956616666666687,0.39800550788640976
137,-0.5,3,0.995630000000002,0.10419107228517532
138,0.5,3,0.9955983333333354,0.611063539981842
139,-5.0,8,0.9955666666666687,0.11717179045081139
140,-2.0,6,0.9955350000000021,0.4927720973889033
141,-3.0,7,0.9955033333333354,0.2662545954808593
142,-0.5,3,0.9954716666666688,0.045202745124697685
143,1.0,4,0.9954400000000021,0.623271644115448
144,-1.0,4,0.9954083333333354,0.8316481709480286
145,-4.0,6,0.9953766666666688,0.3925731328005592
146,0.0,6,0.9953450000000021,0.7324919899304708
147,-1.0,4,0.9953133333333355,0.7917003631591797
148,-2.0,6,0.9952816666666688,0.6248586227496465
149,-2.0,5,0.9952500000000022,0.7414282957712809
150,-0.5,3,0.9952183333333355,0.13744477555155754
151,0.5,3,0.9951866666666689,0.05192239210009575
152,1.0,6,0.9951550000000022,0.37110166748364765
153,-1.0,5,0.9951233333333356,0.4368685223162174
154,0.5,3,0.9950916666666689,0.43667951226234436
155,-3.0,6,0.9950600000000023,0.2106796776254972
156,0.5,3,0.9950283333333356,0.10917822271585464
157,-3.0,7,0.994996666666669,0.45859155245125294
158,-0.5,3,0.9949650000000023,0.08894390193745494
159,-0.5,3,0.9949333333333357,0.4600401371717453
160,0.5,3,0.994901666666669,0.044292744249105453
161,-0.5,3,0.9948700000000024,0.12883243337273598
162,0.5,3,0.9948383333333357,0.4037579596042633
163,-0.5,3,0.9948066666666691,0.06185564585030079
164,-1.0,6,0.9947750000000024,0.20644371459881464
165,-1.0,4,0.9947433333333358,0.3122265785932541
166,-1.0,5,0.9947116666666691,0.3259480098883311
167,1.0,4,0.9946800000000025,0.5417606085538864
168,-3.0,8,0.9946483333333358,0.30536311119794846
169,1.0,6,0.9946166666666691,0.284850537776947
170,-0.5,3,0.9945850000000025,0.20467998832464218
171,-7.0,8,0.9945533333333358,0.2917129583656788
172,-1.0,4,0.9945216666666692,0.5496538355946541
173,-1.0,6,0.9944900000000025,0.2596861074368159
174,0.5,3,0.9944583333333359,0.453438401222229
175,-1.0,4,0.9944266666666692,0.46489205956459045
176,1.0,6,0.9943950000000026,0.2683076163132985
177,-0.5,3,0.9943633333333359,0.3142286892980337
178,0.5,3,0.9943316666666693,0.4057343900203705
179,-4.0,6,0.9943000000000026,0.2871989235281944
180,-0.5,3,0.994268333333336,0.20115381479263306
