episode,frames,episode_reward,episode_len,epsilon,loss,success
1,100,0,100,0.9994722222222222,0.00013186794899750688,0
2,120,0.82,20,0.9993666666666666,9.55688085014117e-05,1
3,220,0,100,0.9988388888888889,0.0029548624292874593,0
4,320,0,100,0.9983111111111111,0.00026283956913175643,0
5,420,0,100,0.9977833333333334,0.0001089370443878579,0
6,520,0,100,0.9972555555555556,9.380456889630295e-05,0
7,620,0,100,0.9967277777777778,9.2348229700292e-05,0
8,720,0,100,0.9962,4.8752956308817376e-05,0
9,820,0,100,0.9956722222222222,0.0001006533311738167,0
10,920,0,100,0.9951444444444445,4.820218175154878e-05,0
11,1020,0,100,0.9946166666666667,0.0003714661817139131,0
12,1120,0,100,0.9940888888888889,0.0010610190219449579,0
13,1220,0,100,0.9935611111111111,0.000280969933301094,0
14,1320,0,100,0.9930333333333333,0.0001509308837194112,0
15,1420,0,100,0.9925055555555555,7.462528050382389e-05,0
16,1520,0,100,0.9919777777777777,5.869021500984673e-05,0
17,1620,0,100,0.99145,5.8257526843590314e-05,0
18,1720,0,100,0.9909222222222223,4.6397202877415113e-05,0
19,1820,0,100,0.9903944444444445,6.338496407806815e-05,0
20,1837,0.847,17,0.9903047222222222,3.472510765919544e-05,1
21,1937,0,100,0.9897769444444444,0.000478603264909907,0
22,2037,0,100,0.9892491666666666,0.0010174759558685765,0
23,2137,0,100,0.9887213888888889,0.0010428194369887934,0
24,2237,0,100,0.9881936111111111,0.0004946797947923187,0
25,2337,0,100,0.9876658333333334,0.00035578207178332377,0
26,2437,0,100,0.9871380555555556,0.00023071095874911408,0
27,2537,0,100,0.9866102777777778,0.00012089052415831247,0
28,2570,0.703,33,0.9864361111111111,9.791834340968776e-05,1
29,2670,0,100,0.9859083333333334,0.00041815836248133565,0
30,2770,0,100,0.9853805555555556,0.0006617974887194578,0
31,2870,0,100,0.9848527777777778,0.0002187007452812395,0
32,2970,0,100,0.984325,0.00030047169700992527,0
33,3070,0,100,0.9837972222222222,0.0010016796894706205,0
34,3170,0,100,0.9832694444444444,0.000970141241705278,0
35,3270,0,100,0.9827416666666666,0.000885827476013219,0
36,3367,0.127,97,0.9822297222222223,0.0004388924763710766,1
37,3433,0.4059999999999999,66,0.9818813888888889,0.0003241052046095402,1
38,3533,0,100,0.9813536111111111,0.0003533281660202192,0
39,3633,0,100,0.9808258333333333,0.0002645815967116505,0
40,3733,0,100,0.9802980555555556,0.00024437594878691017,0
41,3833,0,100,0.9797702777777778,0.00024499819777702215,0
42,3921,0.20799999999999996,88,0.9793058333333333,0.00017615372185404837,1
43,4021,0,100,0.9787780555555555,0.0002472476035472937,0
44,4121,0,100,0.9782502777777777,0.0010958464146824554,0
45,4221,0,100,0.9777225,0.0006677540977398167,0
46,4243,0.802,22,0.9776063888888888,0.0006220464797066102,1
47,4343,0,100,0.9770786111111112,0.0008679806842701509,0
48,4443,0,100,0.9765508333333334,0.0004315139755635755,0
49,4543,0,100,0.9760230555555556,0.0004924643090635073,0
50,4643,0,100,0.9754952777777778,0.0005346968187950552,0
51,4743,0,100,0.9749675,0.0002677458294783719,0
