episode,episode_reward,episode_len,epsilon,loss
0,5.0,7,0.9999683333333333,
1,0.5,3,0.9999366666666667,
2,-0.5,3,0.999905,
3,2.0,5,0.9998733333333334,
4,0.5,3,0.9998416666666667,
5,-0.5,3,0.9998100000000001,
6,-1.0,4,0.9997783333333334,
7,-1.0,4,0.9997466666666668,
8,-0.5,3,0.9997150000000001,
9,0.5,3,0.9996833333333335,
10,0.5,3,0.9996516666666668,
11,2.0,8,0.9996200000000002,
12,-0.5,3,0.9995883333333335,
13,2.0,7,0.9995566666666669,
14,2.0,6,0.9995250000000002,
15,1.0,4,0.9994933333333336,
16,0.5,3,0.9994616666666669,
17,-3.0,6,0.9994300000000003,
18,0.5,3,0.9993983333333336,
19,-4.0,7,0.999366666666667,
20,-0.5,3,0.9993350000000003,
21,-1.0,4,0.9993033333333337,
22,-3.0,7,0.999271666666667,
23,-0.5,3,0.9992400000000004,
24,2.0,6,0.9992083333333337,
25,-0.5,3,0.999176666666667,
26,1.0,6,0.9991450000000004,
27,-1.0,5,0.9991133333333337,
28,-0.5,3,0.9990816666666671,
29,-3.0,6,0.9990500000000004,
30,1.0,4,0.9990183333333338,
31,0.5,3,0.9989866666666671,
32,0.0,7,0.9989550000000005,
33,1.0,4,0.9989233333333338,
34,0.5,3,0.9988916666666672,
35,-3.0,6,0.9988600000000005,
36,0.5,3,0.9988283333333339,
37,-2.0,5,0.9987966666666672,
38,-3.0,8,0.9987650000000006,
39,1.0,4,0.9987333333333339,
40,3.0,7,0.9987016666666673,
41,2.0,5,0.9986700000000006,
42,3.0,7,0.998638333333334,
43,-3.0,6,0.9986066666666673,
44,1.0,4,0.9985750000000007,
45,1.0,5,0.998543333333334,
46,-1.0,5,0.9985116666666674,
47,3.0,8,0.9984800000000007,
48,0.5,3,0.998448333333334,
49,1.0,4,0.9984166666666674,
50,-0.5,3,0.9983850000000007,
51,1.0,4,0.9983533333333341,
52,-1.0,6,0.9983216666666674,
53,-2.0,5,0.9982900000000008,
54,-0.5,3,0.9982583333333341,
55,-1.0,4,0.9982266666666675,
56,-3.0,7,0.9981950000000008,
57,2.0,5,0.9981633333333342,
58,-0.5,3,0.9981316666666675,
59,4.0,7,0.9981000000000009,
60,1.0,4,0.9980683333333342,
61,2.0,5,0.9980366666666676,
62,-1.0,4,0.9980050000000009,
63,-0.5,3,0.9979733333333343,
64,-1.0,6,0.9979416666666676,
65,3.0,7,0.997910000000001,
66,-2.0,5,0.9978783333333343,
67,2.0,5,0.9978466666666677,
68,-3.0,8,0.997815000000001,
69,-2.0,5,0.9977833333333344,
70,-1.0,5,0.9977516666666677,
71,-0.5,3,0.997720000000001,
72,-0.5,3,0.9976883333333344,
73,-3.0,7,0.9976566666666677,
74,0.5,3,0.9976250000000011,
75,-0.5,3,0.9975933333333344,
76,1.0,4,0.9975616666666678,
77,0.0,7,0.9975300000000011,
78,0.5,3,0.9974983333333345,
79,-0.5,3,0.9974666666666678,
80,-1.0,4,0.9974350000000012,
81,2.0,5,0.9974033333333345,
82,0.5,3,0.9973716666666679,
83,-0.5,3,0.9973400000000012,
84,-1.0,4,0.9973083333333346,
85,0.0,6,0.9972766666666679,
86,-2.0,5,0.9972450000000013,
87,1.0,4,0.9972133333333346,
88,-0.5,3,0.997181666666668,
89,4.0,7,0.9971500000000013,
90,-1.0,4,0.9971183333333347,
91,-1.0,4,0.997086666666668,
92,4.0,6,0.9970550000000014,
93,0.5,3,0.9970233333333347,
94,-0.5,3,0.996991666666668,
95,5.0,8,0.9969600000000014,
96,0.5,3,0.9969283333333347,
97,0.0,8,0.9968966666666681,
98,-0.5,3,0.9968650000000014,
99,0.5,3,0.9968333333333348,
100,1.0,4,0.9968016666666681,
101,-1.0,6,0.9967700000000015,
102,-0.5,3,0.9967383333333348,
103,2.0,5,0.9967066666666682,
104,-2.0,5,0.9966750000000015,
105,1.0,6,0.9966433333333349,
106,-0.5,3,0.9966116666666682,
107,-3.0,7,0.9965800000000016,
108,0.5,3,0.9965483333333349,
109,1.0,4,0.9965166666666683,
110,-0.5,3,0.9964850000000016,
111,0.5,3,0.996453333333335,
112,-0.5,3,0.9964216666666683,
113,-1.0,4,0.9963900000000017,
114,1.0,4,0.996358333333335,
115,-4.0,7,0.9963266666666684,
116,-0.5,3,0.9962950000000017,
117,4.0,6,0.996263333333335,
118,3.0,7,0.9962316666666684,
119,-0.5,3,0.9962000000000018,
120,0.5,3,0.9961683333333351,
121,-0.5,3,0.9961366666666684,
122,-1.0,4,0.9961050000000018,
123,-1.0,5,0.9960733333333351,
124,4.0,7,0.9960416666666685,
125,2.0,5,0.9960100000000018,
126,-0.5,3,0.9959783333333352,
127,0.5,3,0.9959466666666685,
128,-1.0,5,0.9959150000000019,
129,2.0,5,0.9958833333333352,
130,-3.0,7,0.9958516666666686,
131,-2.0,6,0.9958200000000019,
132,1.0,4,0.9957883333333353,
133,2.0,6,0.9957566666666686,
134,-4.0,7,0.995725000000002,
135,-2.0,5,0.9956933333333353,
136,0.5,3,0.9956616666666687,
137,0.0,8,0.995630000000002,
138,2.0,5,0.9955983333333354,
139,2.0,5,0.9955666666666687,
140,0.5,3,0.9955350000000021,
141,-1.0,5,0.9955033333333354,
142,2.0,6,0.9954716666666688,
143,1.0,6,0.9954400000000021,
144,2.0,7,0.9954083333333354,
145,-2.0,7,0.9953766666666688,
146,-2.0,6,0.9953450000000021,
147,0.5,3,0.9953133333333355,
148,0.5,3,0.9952816666666688,
149,-4.0,7,0.9952500000000022,
150,0.0,6,0.9952183333333355,
151,2.0,7,0.9951866666666689,
152,1.0,4,0.9951550000000022,
153,1.0,4,0.9951233333333356,
154,-1.0,4,0.9950916666666689,
155,-1.0,4,0.9950600000000023,
156,-2.0,6,0.9950283333333356,
157,-0.5,3,0.994996666666669,
158,2.0,6,0.9949650000000023,
159,3.0,6,0.9949333333333357,
160,-2.0,6,0.994901666666669,
161,1.0,4,0.9948700000000024,
162,2.0,5,0.9948383333333357,
163,1.0,4,0.9948066666666691,
164,1.0,4,0.9947750000000024,
165,1.0,5,0.9947433333333358,
166,4.0,8,0.9947116666666691,
167,3.0,6,0.9946800000000025,
168,0.5,3,0.9946483333333358,
169,-1.0,5,0.9946166666666691,
170,-0.5,3,0.9945850000000025,
171,2.0,5,0.9945533333333358,
172,-1.0,4,0.9945216666666692,
173,-1.0,4,0.9944900000000025,
174,-1.0,4,0.9944583333333359,
175,-2.0,6,0.9944266666666692,
176,2.0,5,0.9943950000000026,
177,1.0,4,0.9943633333333359,
178,0.5,3,0.9943316666666693,
179,3.0,7,0.9943000000000026,
180,1.0,6,0.994268333333336,
181,-0.5,3,0.9942366666666693,
182,2.0,6,0.9942050000000027,
183,-0.5,3,0.994173333333336,
184,-0.5,3,0.9941416666666694,
185,1.0,6,0.9941100000000027,
186,-0.5,3,0.9940783333333361,
187,4.0,7,0.9940466666666694,
188,2.0,5,0.9940150000000028,
189,-0.5,3,0.9939833333333361,
190,1.0,4,0.9939516666666695,
191,-1.0,4,0.9939200000000028,
192,-1.0,6,0.9938883333333361,
193,-2.0,5,0.9938566666666695,
194,-2.0,6,0.9938250000000028,
195,0.5,3,0.9937933333333362,
196,2.0,5,0.9937616666666695,
197,2.0,5,0.9937300000000029,
198,-3.0,6,0.9936983333333362,
199,2.0,6,0.9936666666666696,2.1549779176712036
