episode,episode_reward,episode_len,epsilon,loss,success
158,0,100,0.9950283333333333,0.0002372175890559447,0
159,0,100,0.9949966666666666,0.00020978210130124354,0
160,0,100,0.994965,0.0002669178460200783,0
161,0,100,0.9949333333333333,0.0002977856198958762,0
162,0,100,0.9949016666666667,0.00028793804012821055,0
163,0,100,0.99487,0.00038703871345205696,0
164,0,100,0.9948383333333334,0.000563314644350612,0
165,0,100,0.9948066666666666,0.00027517311522387897,0
166,0,100,0.994775,0.000379560209603369,0
167,0,100,0.9947433333333333,0.0002471144908304268,0
168,0,100,0.9947116666666667,0.0003459322894559591,0
169,0,100,0.99468,0.0003479878910002299,0
170,0,100,0.9946483333333334,0.0003101053227146622,0
171,0,100,0.9946166666666667,0.00026910832686553475,0
172,0,100,0.994585,0.00035463628053548744,0
173,0,100,0.9945533333333333,0.00023960159327543807,0
174,0,100,0.9945216666666666,0.00021504620772248018,0
175,0,100,0.99449,0.0003168092617670482,0
176,0,100,0.9944583333333333,0.0002709248134488007,0
177,0,100,0.9944266666666667,0.0002016429582363344,0
178,0,100,0.994395,0.00031661504317526123,0
179,0,100,0.9943633333333334,0.0006621737817113172,0
180,0,100,0.9943316666666666,0.00031954396046785405,0
181,0,100,0.9943,0.000460030566828209,0
182,0.22599999999999998,86,0.9942683333333333,0.0002576395242592065,1
183,0,100,0.9942366666666667,0.00019379339008082752,0
184,0,100,0.994205,0.00031320839314503247,0
185,0,100,0.9941733333333334,0.0003241463883387041,0
186,0,100,0.9941416666666667,0.0002533486525499029,0
187,0,100,0.99411,0.000355467072713509,0
188,0,100,0.9940783333333333,0.0002454658343594929,0
189,0,100,0.9940466666666666,0.000419289818892139,0
190,0,100,0.994015,0.00025979513447964563,0
191,0,100,0.9939833333333333,0.00023546244065073552,0
192,0,100,0.9939516666666667,0.00023123070033761905,0
193,0,100,0.99392,0.0003410566241291235,0
194,0,100,0.9938883333333334,0.0003935891879882547,0
195,0,100,0.9938566666666667,0.0003119878235702345,0
196,0,100,0.993825,0.0002996705150872003,0
197,0,100,0.9937933333333333,0.00022762071692341123,0
198,0,100,0.9937616666666667,0.0002344582749537949,0
199,0,100,0.99373,0.0005397814912794274,0
200,0,100,0.9936983333333334,0.0002929826731269713,0
201,0,100,0.9936666666666667,0.00047152812316198834,0
202,0,100,0.993635,0.0003616269660778926,0
203,0,100,0.9936033333333333,0.0003734203385101864,0
204,0,100,0.9935716666666666,0.00027169185334059877,0
205,0,100,0.99354,0.00036917144716426266,0
206,0,100,0.9935083333333333,0.00021273171149005065,0
207,0,100,0.9934766666666667,0.0003039634598826524,0
208,0,100,0.993445,0.00023316648350373725,0
209,0,100,0.9934133333333334,0.00029868052919482577,0
210,0,100,0.9933816666666667,0.00029287534569448324,0
211,0,100,0.99335,0.0002302864629382384,0
212,0,100,0.9933183333333333,0.00019917026342227472,0
213,0,100,0.9932866666666667,0.0003410512031769031,0
214,0,100,0.993255,0.0005157489544762939,0
215,0,100,0.9932233333333333,0.00044108900789069594,0
216,0,100,0.9931916666666667,0.0003927577742069843,0
217,0,100,0.99316,0.0002433821115118917,0
218,0,100,0.9931283333333333,0.00024565778168835097,0
219,0,100,0.9930966666666666,0.00023592561441546423,0
220,0,100,0.993065,0.0003514936352257791,0
221,0,100,0.9930333333333333,0.00032116453781782183,0
222,0,100,0.9930016666666667,0.0002583424805379764,0
223,0,100,0.99297,0.0003070435644622194,0
224,0,100,0.9929383333333334,0.00032420078287032084,0
225,0,100,0.9929066666666667,0.00028047300769685536,0
226,0,100,0.992875,0.0005055812258433434,0
227,0,100,0.9928433333333333,0.00024243612395366654,0
228,0,100,0.9928116666666666,0.0002626759673148626,0
229,0,100,0.99278,0.0003175139943959948,0
230,0,100,0.9927483333333333,0.0004073280576631078,0
231,0,100,0.9927166666666667,0.00024095748780382563,0
232,0,100,0.992685,0.0002625448203616543,0
233,0,100,0.9926533333333334,0.0002715789444482652,0
234,0,100,0.9926216666666666,0.0005103184692052309,0
235,0,100,0.99259,0.00028683792130323126,0
236,0,100,0.9925583333333333,0.0006902625767543214,0
237,0,100,0.9925266666666667,0.00038189660324860597,0
238,0,100,0.992495,0.0003210323370149126,0
239,0,100,0.9924633333333334,0.00033506509873404867,0
240,0,100,0.9924316666666667,0.00021509054451598786,0
241,0,100,0.9924,0.00028707215438771526,0
242,0,100,0.9923683333333333,0.00031476227182793083,0
243,0,100,0.9923366666666666,0.00031534586356428917,0
244,0.577,47,0.992305,0.0007171269267502717,1
245,0,100,0.9922733333333333,0.0004776825992303202,0
246,0,100,0.9922416666666667,0.0002522033523200662,0
247,0,100,0.99221,0.00026378922477306334,0
248,0,100,0.9921783333333334,0.0003180483988035121,0
249,0,100,0.9921466666666666,0.00042916097980196357,0
250,0,100,0.992115,0.0002861109620607749,0
251,0,100,0.9920833333333333,0.00034728002219708287,0
252,0,100,0.9920516666666667,0.00025912223136401733,0
253,0,100,0.99202,0.00032793802507512736,0
254,0,100,0.9919883333333334,0.0001862573021753633,0
255,0,100,0.9919566666666667,0.0002719899649673607,0
256,0,100,0.991925,0.00023996728896236164,0
257,0,100,0.9918933333333333,0.00030152982342769976,0
258,0,100,0.9918616666666666,0.00032859066728633477,0
259,0,100,0.99183,0.0003721556879281707,0
260,0,100,0.9917983333333333,0.00030470413541479503,0
261,0,100,0.9917666666666667,0.00030905519273801476,0
262,0,100,0.991735,0.0007056796723554726,0
263,0,100,0.9917033333333334,0.00030258829592639814,0
264,0,100,0.9916716666666666,0.0003443760651316552,0
265,0,100,0.99164,0.00021794571684949915,0
266,0,100,0.9916083333333333,0.00027489561634865824,0
267,0,100,0.9915766666666667,0.0003696866599784698,0
268,0,100,0.991545,0.0002877740033181908,0
269,0,100,0.9915133333333334,0.0003004387321925606,0
270,0,100,0.9914816666666667,0.0002789382653827488,0
271,0,100,0.99145,0.00024676072021975417,0
272,0,100,0.9914183333333333,0.0002514202745078364,0
273,0,100,0.9913866666666666,0.0002263309888076037,0
274,0,100,0.991355,0.0003234461362808361,0
275,0.6399999999999999,40,0.9913233333333333,0.00021676370724890148,1
276,0,100,0.9912916666666667,0.00027160112987985487,0
277,0,100,0.99126,0.000444410381714988,0
278,0,100,0.9912283333333334,0.00029700610455620337,0
279,0,100,0.9911966666666666,0.00029298243618541164,0
280,0,100,0.991165,0.0003030776099694776,0
281,0,100,0.9911333333333333,0.00023708590899332194,0
282,0,100,0.9911016666666667,0.00027260926633971395,0
283,0,100,0.99107,0.0003496127938706195,0
284,0,100,0.9910383333333334,0.00034364794893917863,0
285,0,100,0.9910066666666667,0.0002666103975570877,0
286,0,100,0.990975,0.0003195833359131939,0
287,0,100,0.9909433333333333,0.00024500770568920417,0
288,0,100,0.9909116666666666,0.0002951244108407991,0
289,0,100,0.99088,0.00020488905516685918,0
290,0,100,0.9908483333333333,0.00020474639246458536,0
291,0,100,0.9908166666666667,0.0002819174495562038,0
292,0,100,0.990785,0.00043994762825604993,0
293,0,100,0.9907533333333334,0.00023036312451949926,0
294,0,100,0.9907216666666667,0.0003960621695659938,0
295,0,100,0.99069,0.00031103617418921204,0
296,0,100,0.9906583333333333,0.00044205467711435633,0
297,0,100,0.9906266666666667,0.00025574669169145634,0
298,0,100,0.990595,0.0003212808395983302,0
299,0,100,0.9905633333333334,0.0002680970440087549,0
300,0,100,0.9905316666666667,0.00037433733770740217,0
301,0,100,0.9905,0.00033820282809756465,0
302,0,100,0.9904683333333333,0.0003022090929516708,0
303,0,100,0.9904366666666666,0.0002674319364450639,0
304,0,100,0.990405,0.0003913550817196665,0
305,0,100,0.9903733333333333,0.00027213397072046064,0
306,0,100,0.9903416666666667,0.0002509676989575382,0
307,0,100,0.99031,0.0004784391733483062,0
308,0,100,0.9902783333333334,0.0002922361602031742,0
309,0,100,0.9902466666666667,0.0002612298700842075,0
310,0,100,0.990215,0.00026775208569233653,0
311,0,100,0.9901833333333333,0.0003057807988989225,0
312,0,100,0.9901516666666667,0.00027776614129834345,0
313,0,100,0.99012,0.0003629046958303661,0
314,0,100,0.9900883333333333,0.0005217394234932726,0
315,0,100,0.9900566666666667,0.00037672798494895685,0
316,0,100,0.990025,0.00024134576133292285,0
317,0,100,0.9899933333333333,0.00023573293081426526,0
318,0,100,0.9899616666666666,0.0002788269947450317,0
319,0,100,0.98993,0.0003029256198169605,0
320,0,100,0.9898983333333333,0.00045740379053313515,0
321,0,100,0.9898666666666667,0.00025203595043421956,0
322,0,100,0.989835,0.00026708514296842624,0
323,0,100,0.9898033333333334,0.0006475999313079228,0
324,0,100,0.9897716666666667,0.0002238152306927077,0
325,0,100,0.98974,0.00026384399672679137,0
326,0,100,0.9897083333333333,0.00039722259125483104,0
327,0,100,0.9896766666666666,0.00029436805851219106,0
328,0,100,0.989645,0.00023184986133856,0
329,0,100,0.9896133333333333,0.0002553737922971777,0
330,0,100,0.9895816666666667,0.0003889741384955414,0
331,0,100,0.98955,0.0002672272800009523,0
332,0,100,0.9895183333333333,0.00028113871812820437,0
333,0,100,0.9894866666666666,0.00029089964358718133,0
334,0,100,0.989455,0.00025059697140022763,0
335,0,100,0.9894233333333333,0.00026092825257364896,0
336,0,100,0.9893916666666667,0.0003155592328585044,0
337,0,100,0.98936,0.0003513105968886521,0
338,0,100,0.9893283333333334,0.0003957591564903851,0
339,0,100,0.9892966666666667,0.000226515206413751,0
340,0,100,0.989265,0.00035462277533952145,0
341,0,100,0.9892333333333333,0.00024937358479292014,0
342,0,100,0.9892016666666666,0.000279592353872431,0
343,0,100,0.98917,0.0003937788665825792,0
344,0,100,0.9891383333333333,0.0003030606651373091,0
345,0,100,0.9891066666666667,0.00039756708534696375,0
346,0,100,0.989075,0.00029684701454243625,0
347,0,100,0.9890433333333334,0.00031426047051354546,0
348,0,100,0.9890116666666666,0.0003983392728878243,0
349,0,100,0.98898,0.00034008274184088805,0
350,0,100,0.9889483333333333,0.00029510034184568215,0
351,0,100,0.9889166666666667,0.0002274614445741463,0
352,0,100,0.988885,0.00025795848181587645,0
353,0,100,0.9888533333333334,0.0002628436465693085,0
354,0,100,0.9888216666666667,0.00027888809712749206,0
355,0,100,0.98879,0.00031270437430066524,0
356,0,100,0.9887583333333333,0.0003299200034234673,0
357,0,100,0.9887266666666666,0.00031259423689334654,0
358,0,100,0.988695,0.00019205150892958044,0
359,0,100,0.9886633333333333,0.00031937591955284007,0
360,0,100,0.9886316666666667,0.0002728559104798478,0
361,0,100,0.9886,0.000542514581920841,0
362,0.43299999999999994,63,0.9885683333333334,0.00021444567798988872,1
363,0,100,0.9885366666666666,0.0004519346979941474,0
364,0,100,0.988505,0.00022487248201287003,0
365,0,100,0.9884733333333333,0.0004574764565222722,0
366,0,100,0.9884416666666667,0.00028478391002863647,0
367,0,100,0.98841,0.00038757340367737923,0
368,0,100,0.9883783333333334,0.0002317298259367817,0
369,0,100,0.9883466666666667,0.00018610273758895346,0
370,0,100,0.988315,0.0002467426589282695,0
371,0,100,0.9882833333333333,0.0003173878922825679,0
372,0,100,0.9882516666666666,0.00038560762150154917,0
373,0,100,0.98822,0.000286556914124958,0
374,0,100,0.9881883333333333,0.0002656386476883199,0
375,0,100,0.9881566666666667,0.00036329324037069453,0
376,0.478,58,0.988125,0.000471225343438885,1
377,0,100,0.9880933333333334,0.0003203046201633697,0
378,0,100,0.9880616666666666,0.0003110155481590482,0
379,0,100,0.98803,0.0002464454892651702,0
380,0,100,0.9879983333333333,0.00028966573900106595,0
381,0,100,0.9879666666666667,0.0003109224056242965,0
382,0,100,0.987935,0.00033102183871960736,0
383,0,100,0.9879033333333334,0.00030057837713684424,0
384,0,100,0.9878716666666667,0.0002197815288491256,0
385,0,100,0.98784,0.00047726340282679304,0
386,0,100,0.9878083333333333,0.0003399290693050716,0
387,0,100,0.9877766666666666,0.00036758981910679724,0
388,0,100,0.987745,0.0002470456551964162,0
389,0,100,0.9877133333333333,0.000331538307655137,0
390,0,100,0.9876816666666667,0.00019850518208841094,0
391,0,100,0.98765,0.00027726685113520943,0
392,0,100,0.9876183333333334,0.0003132427851596731,0
393,0,100,0.9875866666666666,0.0003015723087446531,0
394,0,100,0.987555,0.0002426628434113809,0
395,0,100,0.9875233333333333,0.00034229097720526623,0
396,0,100,0.9874916666666667,0.000400080165854888,0
397,0,100,0.98746,0.0004095018218504265,0
398,0,100,0.9874283333333334,0.0002404974745513755,0
399,0,100,0.9873966666666667,0.00029155086100217885,0
400,0,100,0.987365,0.00021627634570904773,0
401,0,100,0.9873333333333333,0.000279197991349065,0
402,0,100,0.9873016666666666,0.00022994080103671876,0
403,0,100,0.98727,0.0003199396691888978,0
404,0,100,0.9872383333333333,0.0002639619267574744,0
405,0,100,0.9872066666666667,0.00019785678918196936,0
406,0,100,0.987175,0.0002934905982147029,0
407,0,100,0.9871433333333334,0.00026914177655271485,0
408,0,100,0.9871116666666667,0.0001690252552543825,0
409,0,100,0.98708,0.0003946344630094245,0
410,0,100,0.9870483333333333,0.00030976311085396447,0
411,0,100,0.9870166666666667,0.000401818612099305,0
412,0,100,0.986985,0.0004424227070012421,0
413,0,100,0.9869533333333333,0.0004731606805580668,0
414,0,100,0.9869216666666667,0.0003781896730652079,0
415,0,100,0.98689,0.0003071650423589745,0
416,0,100,0.9868583333333333,0.0002983648967529007,0
417,0,100,0.9868266666666666,0.00030110397125099553,0
418,0,100,0.986795,0.0002618367590184789,0
419,0,100,0.9867633333333333,0.0002938391699535714,0
420,0,100,0.9867316666666667,0.00046514785741237576,0
421,0,100,0.9867,0.0003621309279878915,0
422,0,100,0.9866683333333334,0.0002285972508798295,0
423,0,100,0.9866366666666667,0.00034993883684364846,0
424,0,100,0.986605,0.00043430164168967167,0
425,0,100,0.9865733333333333,0.00041730572938831757,0
426,0,100,0.9865416666666667,0.0002954517525176925,0
427,0,100,0.98651,0.0003500226934193051,0
428,0,100,0.9864783333333333,0.00030716175730049144,0
429,0,100,0.9864466666666667,0.00045294203155208377,0
430,0,100,0.986415,0.0004072941280355735,0
431,0,100,0.9863833333333334,0.0003708354357695498,0
432,0,100,0.9863516666666666,0.00040405660427495605,0
433,0,100,0.98632,0.00031327042896009513,0
434,0,100,0.9862883333333333,0.0003737953832023777,0
435,0,100,0.9862566666666667,0.0003459173756164091,0
436,0,100,0.986225,0.00032527102213862234,0
437,0,100,0.9861933333333334,0.00030626634736108827,0
438,0,100,0.9861616666666667,0.00020288233343308094,0
439,0,100,0.98613,0.0002908691180709866,0
440,0,100,0.9860983333333333,0.00027018888213206085,0
441,0,100,0.9860666666666666,0.00020979943432394065,0
442,0,100,0.986035,0.0003389040409820154,0
443,0,100,0.9860033333333333,0.0003239157953794347,0
444,0,100,0.9859716666666667,0.00039398262486429304,0
445,0,100,0.98594,0.00037095893634614185,0
446,0,100,0.9859083333333334,0.0003783527427367517,0
447,0,100,0.9858766666666666,0.0002586758297366032,0
448,0,100,0.985845,0.00018085294766933657,0
449,0,100,0.9858133333333333,0.00024085808034215005,0
450,0,100,0.9857816666666667,0.00030968234734245925,0
451,0,100,0.98575,0.000298770969020552,0
452,0,100,0.9857183333333334,0.00024722547186684096,0
453,0,100,0.9856866666666667,0.00035733375800191426,0
454,0,100,0.985655,0.0003247257414295746,0
455,0,100,0.9856233333333333,0.00028327228868874955,0
456,0,100,0.9855916666666666,0.0001973181038374605,0
457,0,100,0.98556,0.0002564103407712537,0
458,0,100,0.9855283333333333,0.00024029281088587594,0
459,0,100,0.9854966666666667,0.0003965965666611737,0
460,0,100,0.985465,0.00035120627131618676,0
461,0,100,0.9854333333333334,0.0003400787364444113,0
462,0.784,24,0.9854016666666666,0.00020539667957564234,1
463,0,100,0.98537,0.00026301632489776237,0
464,0,100,0.9853383333333333,0.0002939930111824651,0
465,0,100,0.9853066666666667,0.0002611435088510916,0
466,0,100,0.985275,0.0003712374588576495,0
467,0,100,0.9852433333333334,0.00046194207377993736,0
468,0,100,0.9852116666666667,0.0002983045726068667,0
469,0,100,0.98518,0.0003101708981739648,0
470,0,100,0.9851483333333333,0.00024966761582618347,0
471,0,100,0.9851166666666666,0.00033888279536768094,0
472,0,100,0.985085,0.0003227697071633884,0
473,0,100,0.9850533333333333,0.00028831390116465625,0
474,0,100,0.9850216666666667,0.00035471789791699846,0
475,0,100,0.98499,0.0003250462014875666,0
476,0,100,0.9849583333333334,0.00026000093093898614,0
477,0,100,0.9849266666666666,0.00040103367984556826,0
478,0,100,0.984895,0.0002831861734193808,0
479,0,100,0.9848633333333333,0.0002464434629655443,0
480,0,100,0.9848316666666667,0.0003827855813142378,0
481,0,100,0.9848,0.00048284289234288734,0
482,0,100,0.9847683333333334,0.00039426286453817736,0
483,0,100,0.9847366666666667,0.0002750898244266864,0
484,0,100,0.984705,0.0003887669841060415,0
485,0,100,0.9846733333333333,0.00035264779604403883,0
486,0,100,0.9846416666666666,0.0002533274188317591,0
487,0,100,0.98461,0.00018004495183049585,0
488,0.964,4,0.9845783333333333,0.00022280553912423784,1
489,0,100,0.9845466666666667,0.000647781462103012,0
490,0,100,0.984515,0.0003391243432088231,0
491,0,100,0.9844833333333334,0.0002465638202556875,0
492,0.29799999999999993,78,0.9844516666666666,0.00024822750851737324,1
493,0,100,0.98442,0.0002536624489039241,0
494,0,100,0.9843883333333333,0.00031937812691467115,0
495,0,100,0.9843566666666667,0.0002672192596401146,0
496,0,100,0.984325,0.00028852330302470364,0
497,0,100,0.9842933333333334,0.0003888217583516962,0
498,0,100,0.9842616666666667,0.00031043662300362485,0
499,0,100,0.98423,0.00024664810807735195,0
500,0,100,0.9841983333333333,0.0003942908034332504,0
501,0,100,0.9841666666666666,0.00032906650658333093,0
502,0,100,0.984135,0.0003362462834411417,0
503,0,100,0.9841033333333333,0.00030526086289683007,0
504,0,100,0.9840716666666667,0.00024534585912988405,0
505,0,100,0.98404,0.00033796362746215893,0
506,0,100,0.9840083333333334,0.000354683880614175,0
507,0,100,0.9839766666666667,0.00026461368419404606,0
508,0,100,0.983945,0.00028089241039197077,0
509,0,100,0.9839133333333333,0.00023936147979839007,0
510,0,100,0.9838816666666667,0.00022498454902233789,0
511,0,100,0.98385,0.00032478393797646276,0
512,0,100,0.9838183333333334,0.0004059126520769496,0
513,0.685,35,0.9837866666666667,0.0005007580571275736,1
514,0,100,0.983755,0.00023353801234407,0
515,0,100,0.9837233333333333,0.0002167422966522281,0
516,0,100,0.9836916666666666,0.0003265451979132195,0
517,0,100,0.98366,0.00026327643119657297,0
518,0,100,0.9836283333333333,0.000388946455441328,0
519,0,100,0.9835966666666667,0.0003081214495978202,0
520,0,100,0.983565,0.00043738681828472183,0
521,0,100,0.9835333333333334,0.00021504609072508173,0
522,0,100,0.9835016666666667,0.0001907049054352683,0
523,0,100,0.98347,0.00025083483962589525,0
524,0,100,0.9834383333333333,0.0004438450953239226,0
525,0,100,0.9834066666666667,0.00029606496969790896,0
526,0,100,0.983375,0.0005208095435591531,0
527,0,100,0.9833433333333333,0.00027530406850928557,0
528,0,100,0.9833116666666667,0.0003423893871513428,0
529,0,100,0.98328,0.00033322073199087754,0
530,0,100,0.9832483333333333,0.00036647232522227566,0
531,0,100,0.9832166666666666,0.0004001762210100424,0
532,0,100,0.983185,0.0003268150879739551,0
533,0,100,0.9831533333333333,0.0003139414267388929,0
534,0,100,0.9831216666666667,0.00023199325423775007,0
535,0,100,0.98309,0.00033486402830021686,0
536,0,100,0.9830583333333334,0.0002307800556445727,0
537,0,100,0.9830266666666667,0.00042053975570524924,0
538,0,100,0.982995,0.0002568796442756138,0
539,0,100,0.9829633333333333,0.00030163157878632774,0
540,0,100,0.9829316666666666,0.0005056365456039203,0
541,0,100,0.9829,0.00021893180386541643,0
542,0,100,0.9828683333333333,0.00022431242034144815,0
