episode,frames,episode_reward,episode_len,epsilon,loss,success
1,100,0,100,0.9996833333333334,0.00013502444030102882,0
2,200,0,100,0.9993666666666666,3.749564826648566e-05,0
3,300,0,100,0.99905,3.0023735794202365e-05,0
4,400,0,100,0.9987333333333334,4.1301861347164956e-05,0
5,500,0,100,0.9984166666666666,2.6334479621255013e-05,0
6,600,0,100,0.9981,2.1612209002341844e-05,0
7,700,0,100,0.9977833333333334,2.05245847655533e-05,0
8,800,0,100,0.9974666666666666,2.1315759213393903e-05,0
9,900,0,100,0.99715,2.02612568909899e-05,0
10,1000,0,100,0.9968333333333333,2.3277051077457145e-05,0
11,1100,0,100,0.9965166666666667,0.00011708944000019983,0
12,1200,0,100,0.9962,2.1886371232540114e-05,0
13,1300,0,100,0.9958833333333333,9.029656796428753e-06,0
14,1400,0,100,0.9955666666666667,8.236050264258666e-06,0
15,1500,0,100,0.99525,6.246878516549259e-06,0
16,1600,0,100,0.9949333333333333,6.73201968425019e-06,0
17,1700,0,100,0.9946166666666667,7.413556637629881e-06,0
18,1800,0,100,0.9943,7.225036807767538e-06,0
19,1900,0,100,0.9939833333333333,7.951665393193253e-06,0
20,2000,0,100,0.9936666666666667,6.439458571776413e-06,0
21,2100,0,100,0.99335,8.009885339561152e-05,0
22,2200,0,100,0.9930333333333333,2.790538501358242e-05,0
23,2300,0,100,0.9927166666666667,1.6949054529504792e-05,0
24,2400,0,100,0.9924,1.275124351877821e-05,0
25,2475,0.32499999999999996,75,0.9921625,7.611094404940862e-06,1
26,2575,0,100,0.9918458333333333,7.348715344051015e-06,0
27,2675,0,100,0.9915291666666667,3.005013835036152e-05,0
28,2699,0.784,24,0.9914531666666667,1.2504734144158647e-05,1
29,2799,0,100,0.9911365,1.909964231799677e-05,0
30,2899,0,100,0.9908198333333333,1.489056520995291e-05,0
31,2999,0,100,0.9905031666666667,1.0898804021053365e-05,0
32,3065,0.4059999999999999,66,0.9902941666666667,0.0003918329746490847,1
33,3165,0,100,0.9899775,0.0003586266890488332,0
34,3265,0,100,0.9896608333333333,9.94986853129376e-05,0
35,3365,0,100,0.9893441666666667,4.086043826646346e-05,0
36,3465,0,100,0.9890275,5.542091866573173e-05,0
37,3565,0,100,0.9887108333333333,4.283464176296547e-05,0
38,3665,0,100,0.9883941666666667,1.793323915080691e-05,0
39,3765,0,100,0.9880775,1.792504801414907e-05,0
40,3865,0,100,0.9877608333333333,1.2791374183507287e-05,0
41,3965,0,100,0.9874441666666667,1.1910630848888105e-05,0
42,4005,0.6399999999999999,40,0.9873175,0.00042118315214452197,1
43,4105,0,100,0.9870008333333333,0.0003943194835665054,0
44,4205,0,100,0.9866841666666667,0.00024401949078310282,0
45,4305,0,100,0.9863675,5.43160013967281e-05,0
46,4405,0,100,0.9860508333333333,0.0001322295138561458,0
47,4505,0,100,0.9857341666666667,4.050391872624459e-05,0
48,4605,0,100,0.9854175,2.6451052431184507e-05,0
49,4705,0,100,0.9851008333333333,2.5673580194052192e-05,0
50,4805,0,100,0.9847841666666667,1.944299568549468e-05,0
51,4905,0,100,0.9844675,1.3616431419904985e-05,0
52,5005,0,100,0.9841508333333333,3.343481931779024e-05,0
53,5105,0,100,0.9838341666666667,0.000249541347475315,0
54,5205,0,100,0.9835175,0.00030555248726159333,0
55,5305,0,100,0.9832008333333333,9.697590669020428e-05,0
56,5405,0,100,0.9828841666666667,8.734219248253794e-05,0
57,5505,0,100,0.9825675,0.00017253489713766612,0
58,5605,0,100,0.9822508333333333,3.25539780260442e-05,0
59,5705,0,100,0.9819341666666667,0.00011179113876096381,0
60,5747,0.622,42,0.9818011666666666,3.615929299052195e-05,1
61,5847,0,100,0.9814845,0.00017609570028525922,0
62,5947,0,100,0.9811678333333334,0.00013041602905559558,0
63,6047,0,100,0.9808511666666667,0.00026674807249492003,0
64,6147,0,100,0.9805345,0.00019887160626240076,0
65,6247,0,100,0.9802178333333333,0.00018621154324137025,0
66,6347,0,100,0.9799011666666667,8.766622592702333e-05,0
67,6447,0,100,0.9795845,7.917720839031972e-05,0
68,6547,0,100,0.9792678333333333,5.5272694071391014e-05,0
69,6647,0,100,0.9789511666666667,5.19375336534722e-05,0
70,6747,0,100,0.9786345,7.184197098467848e-05,0
71,6847,0,100,0.9783178333333333,7.269210194863263e-05,0
72,6947,0,100,0.9780011666666667,9.219330763698963e-05,0
73,7047,0,100,0.9776845,0.0002453886798684834,0
74,7147,0,100,0.9773678333333333,0.00030176911863236453,0
75,7247,0,100,0.9770511666666667,0.00020215642831317382,0
76,7347,0,100,0.9767345,0.00013328577020729426,0
77,7447,0,100,0.9764178333333333,9.864316025414155e-05,0
78,7503,0.4959999999999999,56,0.9762405,5.6551441616647935e-05,1
79,7603,0,100,0.9759238333333333,8.078362723608734e-05,0
80,7703,0,100,0.9756071666666667,7.182058016951487e-05,0
81,7803,0,100,0.9752905,0.00014643903270552982,0
82,7903,0,100,0.9749738333333333,7.593036064463377e-05,0
83,8003,0,100,0.9746571666666667,5.839107847350533e-05,0
84,8103,0,100,0.9743405,0.0003977842786844121,0
85,8203,0,100,0.9740238333333333,0.000252473223299603,0
