episode,frames,episode_reward,episode_len,epsilon,loss,success
131,12259,0,100,0.9352997222222222,0.0005256339364859741,0
132,12359,0,100,0.9347719444444444,0.00043268706649541856,0
133,12459,0,100,0.9342441666666667,0.0004931673577812035,0
134,12559,0,100,0.9337163888888889,0.0004421414346143138,0
135,12659,0,100,0.9331886111111111,0.0003794612435740419,0
136,12759,0,100,0.9326608333333333,0.0003212535279453732,0
137,12799,0.6399999999999999,40,0.9324497222222222,0.00039071099454304206,1
138,12899,0,100,0.9319219444444444,0.0003240781687782146,0
139,12999,0,100,0.9313941666666666,0.00028343515616143124,0
140,13099,0,100,0.9308663888888888,0.0009049092748318799,0
141,13199,0,100,0.9303386111111112,0.000656950796401361,0
142,13299,0,100,0.9298108333333334,0.0005115632222441491,0
143,13399,0,100,0.9292830555555556,0.0004680089010798838,0
144,13499,0,100,0.9287552777777778,0.00048354470942285843,0
145,13599,0,100,0.9282275,0.0004488769754243549,0
146,13699,0,100,0.9276997222222222,0.000429819387209136,0
147,13799,0,100,0.9271719444444444,0.00044628354313317684,0
148,13899,0,100,0.9266441666666667,0.0003515593033807818,0
149,13999,0,100,0.9261163888888889,0.00031328685625339856,0
150,14099,0,100,0.9255886111111111,0.0006932446651626378,0
151,14199,0,100,0.9250608333333333,0.0006166178089915775,0
152,14299,0,100,0.9245330555555555,0.0005873301595420344,0
153,14399,0,100,0.9240052777777777,0.00041723249145434236,0
154,14417,0.838,18,0.9239102777777778,0.0006253557051725996,1
155,14517,0,100,0.9233825,0.000534601630497491,0
156,14617,0,100,0.9228547222222222,0.00035247414190962443,0
157,14717,0,100,0.9223269444444444,0.00045129290607292204,0
158,14817,0,100,0.9217991666666667,0.0003713063978648279,0
159,14832,0.865,15,0.92172,0.0003359692646578575,1
160,14883,0.5409999999999999,51,0.9214508333333333,0.00036881568410214693,1
161,14983,0,100,0.9209230555555555,0.0005065275460219709,0
162,15083,0,100,0.9203952777777777,0.0007338905880169477,0
163,15183,0,100,0.9198675000000001,0.0006177703395951539,0
164,15283,0,100,0.9193397222222223,0.0006133479328127578,0
165,15383,0,100,0.9188119444444445,0.0004978837541420944,0
166,15483,0,100,0.9182841666666667,0.0004610915380180813,0
167,15583,0,100,0.9177563888888889,0.0005250699957832694,0
168,15683,0,100,0.9172286111111111,0.0003979277821781579,0
169,15783,0,100,0.9167008333333333,0.00035270119049528147,0
170,15883,0,100,0.9161730555555556,0.0003935738622385543,0
171,15983,0,100,0.9156452777777778,0.000358263964226353,0
172,16083,0,100,0.9151175,0.0006460099411197006,0
173,16183,0,100,0.9145897222222222,0.0006700078761787153,0
174,16283,0,100,0.9140619444444444,0.0006106457942223642,0
175,16383,0,100,0.9135341666666666,0.0006220449667307548,0
176,16483,0,100,0.9130063888888889,0.0005612078358535655,0
177,16583,0,100,0.9124786111111112,0.0004459667199989781,0
178,16638,0.5049999999999999,55,0.9121883333333334,0.0004356739796507596,1
179,16738,0,100,0.9116605555555556,0.0004722287585173035,0
180,16804,0.4059999999999999,66,0.9113122222222222,0.00044779672801572207,1
181,16904,0,100,0.9107844444444444,0.00042138584612985144,0
182,17004,0,100,0.9102566666666667,0.0003915471911750501,0
183,17104,0,100,0.9097288888888889,0.0007789121448877268,0
184,17204,0,100,0.9092011111111111,0.0008447247384174261,0
185,17304,0,100,0.9086733333333333,0.000744695143221179,0
186,17404,0,100,0.9081455555555555,0.0006183993087324779,0
187,17504,0,100,0.9076177777777777,0.0006036304986628238,0
188,17604,0,100,0.90709,0.0005794919769687112,0
189,17704,0,100,0.9065622222222223,0.0004620262906246353,0
190,17804,0,100,0.9060344444444445,0.0005252691379428143,0
191,17904,0,100,0.9055066666666667,0.00047837153942964505,0
192,18004,0,100,0.9049788888888889,0.0005165653968288098,0
193,18104,0,100,0.9044511111111111,0.0007714595827565063,0
194,18204,0,100,0.9039233333333333,0.000772654101747321,0
195,18241,0.667,37,0.9037280555555556,0.0006962057511397713,1
196,18341,0,100,0.9032002777777778,0.00045434490268235093,0
197,18441,0,100,0.9026725,0.0007829781735199504,0
198,18541,0,100,0.9021447222222222,0.0005718550457095261,0
199,18641,0,100,0.9016169444444444,0.00043742353591369465,0
200,18741,0,100,0.9010891666666667,0.0005705054086865857,0
201,18841,0,100,0.9005613888888889,0.0005688980608829297,0
202,18941,0,100,0.9000336111111111,0.00044598297761694994,0
203,19041,0,100,0.8995058333333333,0.0007095148161170073,0
204,19141,0,100,0.8989780555555555,0.0008003788604401052,0
205,19241,0,100,0.8984502777777778,0.0007757505247718655,0
206,19341,0,100,0.8979225,0.000679865204001544,0
207,19441,0,100,0.8973947222222223,0.0007080637180479244,0
208,19541,0,100,0.8968669444444445,0.0006155193697486538,0
209,19641,0,100,0.8963391666666667,0.0006481899990467355,0
210,19741,0,100,0.8958113888888889,0.0006056258414173499,0
211,19841,0,100,0.8952836111111111,0.0005249384925991763,0
212,19941,0,100,0.8947558333333333,0.0007095802607364021,0
213,20041,0,100,0.8942280555555555,0.0007749838897143491,0
214,20141,0,100,0.8937002777777778,0.000702897659939481,0
215,20241,0,100,0.8931725,0.0008241841285780537,0
216,20341,0,100,0.8926447222222222,0.0007036784500814975,0
217,20441,0,100,0.8921169444444444,0.0005839027774345595,0
218,20541,0,100,0.8915891666666667,0.0007083387432794552,0
219,20641,0,100,0.8910613888888889,0.0006624134623416467,0
220,20741,0,100,0.8905336111111111,0.0006317454906820785,0
221,20841,0,100,0.8900058333333334,0.0005514073425001698,0
222,20941,0,100,0.8894780555555556,0.0005242933005501982,0
223,21036,0.14500000000000002,95,0.8889766666666666,0.000854680057933652,1
224,21136,0,100,0.8884488888888888,0.0009741372696589678,0
225,21236,0,100,0.8879211111111112,0.0009528412111103534,0
226,21336,0,100,0.8873933333333334,0.000880979016656056,0
227,21436,0,100,0.8868655555555556,0.0009327644099539612,0
228,21536,0,100,0.8863377777777778,0.0008343222877010703,0
229,21636,0,100,0.88581,0.0007287306798389181,0
230,21662,0.766,26,0.8856727777777778,0.0005887869752209204,1
231,21762,0,100,0.885145,0.0006297505204565823,0
232,21862,0,100,0.8846172222222222,0.000818411762593314,0
233,21962,0,100,0.8840894444444445,0.000721397461311426,0
234,22062,0,100,0.8835616666666667,0.0009225290083850268,0
235,22162,0,100,0.8830338888888889,0.0007696733056218363,0
236,22262,0,100,0.8825061111111111,0.0009224820815143175,0
237,22362,0,100,0.8819783333333333,0.0007246065921208356,0
238,22462,0,100,0.8814505555555555,0.0008143721870146692,0
239,22562,0,100,0.8809227777777777,0.0007843217044137418,0
240,22662,0,100,0.880395,0.0008286649180809036,0
241,22762,0,100,0.8798672222222222,0.000668594984599622,0
242,22862,0,100,0.8793394444444445,0.0006814276361546945,0
243,22962,0,100,0.8788116666666667,0.0007296027918346226,0
244,23042,0.2799999999999999,80,0.8783894444444444,0.001107345917444036,1
245,23142,0,100,0.8778616666666667,0.0010216831712750718,0
246,23242,0,100,0.8773338888888889,0.0008699787716614083,0
247,23342,0,100,0.8768061111111112,0.0008325434595462866,0
248,23442,0,100,0.8762783333333334,0.0010305518553650472,0
249,23542,0,100,0.8757505555555556,0.0009037217835430056,0
250,23642,0,100,0.8752227777777778,0.0008322329851216636,0
251,23742,0,100,0.874695,0.001001857682131231,0
252,23842,0,100,0.8741672222222222,0.0008201742533128709,0
253,23942,0,100,0.8736394444444444,0.0008120504781254567,0
254,24042,0,100,0.8731116666666667,0.0009835323500738014,0
255,24142,0,100,0.8725838888888888,0.0009856490962556563,0
256,24242,0,100,0.8720561111111111,0.0009938875609077514,0
257,24342,0,100,0.8715283333333333,0.0006995543194352649,0
258,24442,0,100,0.8710005555555556,0.0011466574436053633,0
259,24542,0,100,0.8704727777777778,0.0007558802547282539,0
260,24642,0,100,0.869945,0.000775700537924422,0
261,24742,0,100,0.8694172222222223,0.0007852675823960453,0
262,24842,0,100,0.8688894444444444,0.0007003442701534368,0
263,24942,0,100,0.8683616666666667,0.000693028208333999,0
264,25042,0,100,0.8678338888888889,0.001050274615554372,0
265,25126,0.244,84,0.8673905555555556,0.0011317048182328498,1
266,25226,0,100,0.8668627777777778,0.0013215098716318607,0
267,25326,0,100,0.866335,0.000686123653431423,0
268,25426,0,100,0.8658072222222222,0.0010731064720312133,0
269,25526,0,100,0.8652794444444445,0.0008493684994755313,0
270,25626,0,100,0.8647516666666667,0.0009776058004354127,0
271,25726,0,100,0.8642238888888889,0.001076075499149738,0
272,25826,0,100,0.8636961111111111,0.0009312339586904272,0
273,25926,0,100,0.8631683333333333,0.0009115441629546694,0
274,26026,0,100,0.8626405555555555,0.000965679555083625,0
275,26126,0,100,0.8621127777777777,0.0010880913404980675,0
276,26226,0,100,0.861585,0.0014194291635067201,0
277,26326,0,100,0.8610572222222223,0.0010436393323470837,0
278,26426,0,100,0.8605294444444445,0.0009143451706040651,0
279,26526,0,100,0.8600016666666667,0.0011464695836184546,0
280,26626,0,100,0.8594738888888889,0.0011745715877623298,0
281,26726,0,100,0.8589461111111111,0.001319532521010842,0
282,26826,0,100,0.8584183333333333,0.0008435868201195262,0
283,26926,0,100,0.8578905555555556,0.0008174681104719638,0
284,27026,0,100,0.8573627777777778,0.0010767873720033095,0
285,27126,0,100,0.856835,0.0011563992817536929,0
286,27226,0,100,0.8563072222222222,0.0011248854055884293,0
287,27326,0,100,0.8557794444444444,0.0010930949481553398,0
288,27426,0,100,0.8552516666666666,0.001292670658440329,0
289,27526,0,100,0.8547238888888888,0.0010096738941501827,0
290,27626,0,100,0.8541961111111112,0.0010470130933390464,0
291,27726,0,100,0.8536683333333334,0.000973828959686216,0
292,27826,0,100,0.8531405555555556,0.0008921118036960252,0
293,27926,0,100,0.8526127777777778,0.001029921081062639,0
294,28026,0,100,0.852085,0.0009318696129776071,0
295,28069,0.613,43,0.8518580555555555,0.00070417846206489,1
296,28169,0,100,0.8513302777777778,0.0010997392314311583,0
297,28269,0,100,0.8508025,0.0010433721760637127,0
298,28369,0,100,0.8502747222222222,0.0010331957944435999,0
299,28388,0.829,19,0.8501744444444445,0.0014515796394430492,1
300,28488,0,100,0.8496466666666667,0.0006599859264679254,0
301,28588,0,100,0.8491188888888889,0.0010584733152063563,0
302,28688,0,100,0.8485911111111111,0.0009600629172928166,0
303,28788,0,100,0.8480633333333334,0.0011294197142706253,0
304,28888,0,100,0.8475355555555556,0.0011106780228146817,0
305,28988,0,100,0.8470077777777778,0.0007739748642779887,0
306,29088,0,100,0.84648,0.0013672643582685851,0
307,29188,0,100,0.8459522222222222,0.0013579551999282557,0
308,29288,0,100,0.8454244444444444,0.001795989457750693,0
309,29388,0,100,0.8448966666666666,0.0009290048113325611,0
310,29440,0.532,52,0.8446222222222222,0.00124962305282959,1
311,29540,0,100,0.8440944444444445,0.0012875508167780937,0
312,29640,0,100,0.8435666666666667,0.0009830807300750166,0
313,29740,0,100,0.8430388888888889,0.0011536992638139054,0
