episode,episode_reward,episode_len,epsilon,loss
161,1.0,4,0.9987175000000006,
162,0.5,3,0.9987095833333339,
163,-4.0,6,0.9987016666666673,
164,-2.0,5,0.9986937500000006,
165,0.5,3,0.9986858333333339,
166,-0.5,3,0.9986779166666673,
167,-3.0,7,0.9986700000000006,
168,-3.0,6,0.998662083333334,
169,-0.5,3,0.9986541666666673,
170,-1.0,5,0.9986462500000006,
171,-1.0,4,0.998638333333334,
172,-1.0,4,0.9986304166666673,
173,-3.0,6,0.9986225000000006,
174,-1.0,4,0.998614583333334,
175,-2.0,6,0.9986066666666673,
176,0.5,3,0.9985987500000006,
177,2.0,6,0.998590833333334,
178,-1.0,4,0.9985829166666673,
179,4.0,7,0.9985750000000007,
180,-0.5,3,0.998567083333334,
181,4.0,6,0.9985591666666673,
182,-0.5,3,0.9985512500000007,
183,-2.0,5,0.998543333333334,
184,-3.0,7,0.9985354166666673,
185,-0.5,3,0.9985275000000007,
186,-0.5,3,0.998519583333334,
187,-1.0,6,0.9985116666666674,
188,0.5,3,0.9985037500000007,
189,-0.5,3,0.998495833333334,
190,-0.5,3,0.9984879166666674,
191,-2.0,6,0.9984800000000007,
192,-1.0,4,0.998472083333334,
193,-0.5,3,0.9984641666666674,
194,-1.0,6,0.9984562500000007,
195,-1.0,4,0.998448333333334,
196,0.5,3,0.9984404166666674,
197,-2.0,6,0.9984325000000007,
198,2.0,5,0.9984245833333341,
199,1.0,6,0.9984166666666674,
200,0.5,3,0.9984087500000007,
201,2.0,6,0.9984008333333341,
202,-0.5,3,0.9983929166666674,
203,-0.5,3,0.9983850000000007,
204,-1.0,4,0.9983770833333341,
205,-0.5,3,0.9983691666666674,
206,-0.5,3,0.9983612500000008,
207,1.0,4,0.9983533333333341,
208,-4.0,7,0.9983454166666674,
209,-1.0,4,0.9983375000000008,
210,1.0,4,0.9983295833333341,
211,0.5,3,0.9983216666666674,
212,-0.5,3,0.9983137500000008,
213,-0.5,3,0.9983058333333341,
214,0.5,3,0.9982979166666675,
215,-1.0,5,0.9982900000000008,
216,-0.5,3,0.9982820833333341,
217,-1.0,4,0.9982741666666675,
218,0.0,7,0.9982662500000008,
219,-1.0,5,0.9982583333333341,
220,-0.5,3,0.9982504166666675,
221,0.5,3,0.9982425000000008,
222,2.0,6,0.9982345833333341,
223,-1.0,4,0.9982266666666675,
224,4.0,7,0.9982187500000008,
225,1.0,4,0.9982108333333342,
226,0.5,3,0.9982029166666675,
227,-0.5,3,0.9981950000000008,
228,0.5,3,0.9981870833333342,
229,2.0,6,0.9981791666666675,
230,0.5,3,0.9981712500000008,
231,1.0,4,0.9981633333333342,
232,1.0,4,0.9981554166666675,
233,-2.0,6,0.9981475000000009,
234,-3.0,7,0.9981395833333342,
235,-1.0,4,0.9981316666666675,
236,1.0,4,0.9981237500000009,
237,-0.5,3,0.9981158333333342,
238,-1.0,4,0.9981079166666675,
239,-0.5,3,0.9981000000000009,
240,-1.0,4,0.9980920833333342,
241,-1.0,4,0.9980841666666675,
242,-0.5,3,0.9980762500000009,
243,-5.0,8,0.9980683333333342,
244,0.5,3,0.9980604166666676,
245,1.0,4,0.9980525000000009,
246,-1.0,4,0.9980445833333342,
247,-5.0,8,0.9980366666666676,
248,-2.0,5,0.9980287500000009,
249,3.0,8,0.9980208333333342,
250,2.0,7,0.9980129166666676,
251,0.5,3,0.9980050000000009,
252,-1.0,4,0.9979970833333343,
253,-0.5,3,0.9979891666666676,
254,4.0,6,0.9979812500000009,
255,2.0,5,0.9979733333333343,
256,3.0,7,0.9979654166666676,
257,-2.0,7,0.9979575000000009,
258,-3.0,6,0.9979495833333343,
259,-1.0,4,0.9979416666666676,
260,-5.0,8,0.997933750000001,
261,2.0,5,0.9979258333333343,
262,0.5,3,0.9979179166666676,
263,2.0,5,0.997910000000001,
264,-0.5,3,0.9979020833333343,
265,-2.0,5,0.9978941666666676,
266,-0.5,3,0.997886250000001,
267,4.0,7,0.9978783333333343,
268,1.0,6,0.9978704166666676,
269,1.0,4,0.997862500000001,
270,2.0,6,0.9978545833333343,
271,0.5,3,0.9978466666666677,
272,1.0,6,0.997838750000001,
273,-1.0,4,0.9978308333333343,
274,3.0,6,0.9978229166666677,
275,-4.0,7,0.997815000000001,
276,0.5,3,0.9978070833333343,
277,-2.0,6,0.9977991666666677,
278,-2.0,5,0.997791250000001,
279,-1.0,4,0.9977833333333344,
280,-1.0,6,0.9977754166666677,
281,-0.5,3,0.997767500000001,
282,5.0,9,0.9977595833333344,
283,0.5,3,0.9977516666666677,
284,1.0,5,0.997743750000001,
285,0.5,3,0.9977358333333344,
286,0.5,3,0.9977279166666677,
287,0.5,3,0.997720000000001,
288,0.5,3,0.9977120833333344,
289,1.0,4,0.9977041666666677,
290,-1.0,4,0.9976962500000011,
291,-0.5,3,0.9976883333333344,
292,-1.0,7,0.9976804166666677,
293,-2.0,5,0.9976725000000011,
294,-1.0,5,0.9976645833333344,
295,-1.0,6,0.9976566666666677,1.4974143505096436
296,-0.5,3,0.9976487500000011,1.4339994192123413
297,3.0,7,0.9976408333333344,1.300815612077713
298,0.5,3,0.9976329166666678,1.1399794220924377
299,-0.5,3,0.9976250000000011,1.0493605136871338
300,-0.5,3,0.9976170833333344,0.9842390418052673
301,-0.5,3,0.9976091666666678,0.9163254499435425
302,-0.5,3,0.9976012500000011,0.8454155921936035
303,0.5,3,0.9975933333333344,0.733467698097229
304,0.5,3,0.9975854166666678,0.5785563886165619
305,0.5,3,0.9975775000000011,0.4286410063505173
306,0.0,6,0.9975695833333345,0.293683926264445
307,1.0,4,0.9975616666666678,0.24460268765687943
308,-0.5,3,0.9975537500000011,0.2376382052898407
309,-0.5,3,0.9975458333333345,0.22868016362190247
310,-2.0,5,0.9975379166666678,0.2056531012058258
311,-0.5,3,0.9975300000000011,0.17558658123016357
312,0.5,3,0.9975220833333345,0.14937549084424973
313,-1.0,4,0.9975141666666678,0.12512698769569397
314,0.5,3,0.9975062500000011,0.1121952012181282
315,-0.5,3,0.9974983333333345,0.10307577252388
316,2.0,6,0.9974904166666678,0.09054332971572876
317,1.0,5,0.9974825000000012,0.07038771857817967
318,2.0,5,0.9974745833333345,0.05496257791916529
319,-0.5,3,0.9974666666666678,0.06194528564810753
320,-0.5,3,0.9974587500000012,0.052108198404312134
321,1.0,4,0.9974508333333345,0.059891294687986374
322,2.0,5,0.9974429166666678,0.054661825299263
323,-1.0,4,0.9974350000000012,0.049052439630031586
324,-0.5,3,0.9974270833333345,0.053134556859731674
325,-3.0,7,0.9974191666666679,0.04831181839108467
326,0.0,7,0.9974112500000012,0.041303723119199276
327,1.0,7,0.9974033333333345,0.040625239722430706
328,-4.0,6,0.9973954166666679,0.04091017320752144
329,-1.0,5,0.9973875000000012,0.040128301829099655
330,-1.0,4,0.9973795833333345,0.037942733615636826
331,0.5,3,0.9973716666666679,0.03765518218278885
332,-1.0,6,0.9973637500000012,0.030915061632792156
333,1.0,4,0.9973558333333346,0.7233210367461046
334,-1.0,4,0.9973479166666679,1.0270943474024534
335,-0.5,3,0.9973400000000012,1.2976061056057613
336,3.0,6,0.9973320833333346,0.9211775405953327
337,1.0,4,0.9973241666666679,0.8444322482682765
338,-0.5,3,0.9973162500000012,1.0248348166545231
339,-1.0,7,0.9973083333333346,0.7469395625271967
